,rate
20553,2.0
20554,4.0
20555,5.0
20556,3.0
20557,3.0
20560,3.0
20561,5.0
20562,3.5
20563,5.0
20564,4.5
20565,4.0
20566,2.5
20568,3.0
20569,5.0
20570,4.0
20571,3.0
20573,5.0
20574,5.0
20575,2.0
20576,4.0
20577,2.0
20578,3.0
20580,5.0
20581,4.0
20582,3.0
20583,4.0
20585,4.0
20586,3.5
20587,5.0
20588,3.5
20589,5.0
20590,4.0
20591,0.5
20593,3.0
20594,4.0
20595,3.0
20596,3.0
20597,1.0
20598,3.0
20599,5.0
20600,2.5
20601,5.0
20602,4.0
20603,3.0
20604,3.0
20606,3.0
20607,3.0
20608,3.5
20609,3.0
20610,2.0
20611,3.0
20612,4.0
20614,5.0
20615,4.0
20616,3.0
20617,4.0
20618,4.0
20619,4.0
20620,3.0
20621,3.5
20622,3.0
20623,4.0
20625,3.0
20626,0.5
20627,2.0
20628,3.0
20630,3.5
20631,4.5
20632,4.5
20633,5.0
20634,4.0
20635,2.0
20636,3.0
20637,4.0
20638,4.0
20640,4.0
20641,5.0
20642,4.0
20643,3.0
20644,2.5
20645,3.5
20646,4.0
20647,4.5
20648,5.0
20649,4.0
20650,3.0
20651,4.5
20652,4.0
20653,3.5
20654,4.0
20655,2.0
20656,4.0
20657,1.0
20659,3.5
20661,3.0
20662,1.0
20663,4.0
20665,5.0
20667,3.0
20668,2.0
20669,4.0
20670,5.0
20671,4.5
20672,2.0
20673,3.0
20674,5.0
20675,3.5
20676,1.0
20677,2.0
20678,4.0
20679,4.5
20680,3.0
20682,3.0
20683,5.0
20685,3.5
20686,4.0
20688,5.0
20689,4.0
20690,3.0
20692,4.0
20693,3.0
20694,2.0
20695,3.5
20697,3.0
20698,1.5
20700,3.0
20701,5.0
20703,5.0
20704,4.0
20705,3.0
20708,1.0
20709,5.0
20710,4.0
20711,4.0
20712,3.0
20713,1.0
20714,3.0
20716,5.0
20717,3.0
20718,3.5
20719,4.0
20722,4.0
20723,4.0
20724,5.0
20726,5.0
20727,5.0
20728,4.5
20729,5.0
20730,3.5
20731,4.0
20733,3.0
20734,4.0
20735,3.5
20736,4.0
20737,4.0
20739,4.0
20740,3.0
20741,4.0
20742,3.0
20743,3.0
20744,4.0
20747,3.0
20748,3.5
20749,2.5
20750,3.0
20752,5.0
20753,2.5
20754,5.0
20755,2.5
20756,4.0
20757,4.0
20758,3.5
20760,4.0
20761,2.0
20762,3.0
20766,3.0
20767,1.0
20768,4.0
20769,5.0
20770,5.0
20771,5.0
20772,4.5
20773,4.0
20777,5.0
20778,5.0
20779,2.0
20780,3.5
20783,5.0
20784,3.5
20785,4.0
20786,4.0
20787,4.0
20788,4.0
20789,3.0
20790,5.0
20791,4.0
20794,4.0
20796,3.0
20797,2.0
20798,4.0
20799,3.0
20800,3.0
20801,2.0
20802,3.0
20803,5.0
20804,3.5
20805,3.5
20806,4.0
20808,4.0
20809,4.0
20810,4.5
20812,4.0
20814,5.0
20815,3.0
20816,3.0
20818,4.0
20819,1.0
20820,3.5
20821,2.0
20822,3.0
20824,3.0
20827,5.0
20828,3.0
20830,5.0
20831,2.0
20832,5.0
20833,4.5
20834,1.5
20835,2.5
20836,4.5
20837,2.0
20838,4.0
20839,4.5
20841,5.0
20842,5.0
20843,4.0
20844,4.0
20845,5.0
20846,3.0
20847,4.0
20848,3.0
20849,3.0
20850,2.5
20851,5.0
20852,4.5
20853,3.0
20854,4.0
20857,2.5
20858,2.5
20859,4.0
20860,3.0
20861,4.0
20862,3.0
20864,5.0
20865,4.0
20866,2.5
20867,1.0
20868,4.0
20869,4.5
20870,2.0
20871,4.0
20873,5.0
20874,1.5
20875,2.0
20877,4.0
20878,3.5
20879,3.5
20881,2.0
20882,4.0
20883,4.0
20884,3.0
20886,4.5
20887,2.0
20888,3.5
20889,3.5
20891,4.0
20893,3.0
20894,3.0
20895,3.0
20896,5.0
20897,2.0
20898,4.0
20899,4.5
20900,3.0
20901,3.0
20902,5.0
20904,4.0
20905,5.0
20906,3.0
20907,3.5
20909,5.0
20910,5.0
20912,4.0
20913,4.0
20914,5.0
20915,5.0
20917,5.0
20918,3.0
20919,5.0
20920,3.5
20921,3.0
20922,2.5
20923,5.0
20924,3.0
20925,2.5
20927,3.0
20928,4.0
20929,2.0
20930,5.0
20932,5.0
20935,4.0
20936,5.0
20937,4.5
20938,5.0
20940,4.0
20941,4.5
20942,1.5
20943,4.0
20944,2.0
20945,4.0
20946,4.0
20947,5.0
20949,4.0
20950,2.5
20951,3.5
20952,2.5
20953,3.0
20955,3.0
20956,3.0
20957,5.0
20958,5.0
20959,4.0
20960,4.5
20961,3.5
20962,2.5
20963,5.0
20965,3.0
20966,3.0
20967,4.0
20968,2.5
20970,3.0
20971,4.0
20973,4.0
20974,1.5
20975,4.0
20976,5.0
20977,4.0
20978,3.0
20979,5.0
20980,4.0
20981,5.0
20982,3.0
20983,1.0
20984,5.0
20985,4.0
20986,4.0
20987,2.5
20988,4.0
20989,3.0
20990,3.5
20991,3.0
20992,4.0
20995,1.0
20997,4.0
20998,4.0
20999,5.0
21000,5.0
21001,4.0
21002,4.0
21003,2.0
21004,4.0
21005,3.5
21006,5.0
21007,4.0
21008,5.0
21009,3.0
21010,1.5
21011,1.0
21012,3.5
21013,3.0
21014,3.5
21015,3.0
21016,5.0
21017,4.5
21018,4.0
21019,3.5
21021,3.5
21026,4.0
21028,3.5
21029,2.5
21032,4.0
21033,4.5
21034,5.0
21035,4.0
21036,3.0
21037,5.0
21038,3.0
21039,5.0
21041,5.0
21042,4.0
21043,4.0
21044,2.5
21046,5.0
21048,4.0
21049,4.0
21050,3.0
21052,4.0
21053,4.0
21054,4.0
21055,4.0
21057,4.0
21058,3.5
21059,3.5
21061,3.5
21062,4.0
21063,4.0
21064,5.0
21065,2.0
21066,3.0
21067,3.0
21068,2.5
21070,3.0
21072,5.0
21073,3.0
21074,3.5
21076,5.0
21077,2.5
21078,1.0
21079,5.0
21080,1.5
21081,2.0
21082,3.0
21083,4.5
21085,4.0
21086,3.0
21087,5.0
21088,4.0
21089,4.5
21090,5.0
21091,4.0
21093,0.5
21094,4.0
21095,2.5
21096,3.0
21097,4.0
21098,3.5
21099,4.0
21100,3.0
21103,4.0
21104,4.0
21105,5.0
21106,4.5
21107,5.0
21108,3.0
21109,4.0
21110,3.0
21111,5.0
21112,4.0
21113,5.0
21114,4.5
21115,1.0
21116,3.0
21117,3.0
21119,4.5
21120,1.0
21121,2.0
21122,3.0
21124,4.0
21125,2.5
21126,5.0
21127,3.0
21129,4.5
21130,4.0
21132,5.0
21133,4.0
21134,4.0
21135,4.0
21136,3.0
21137,3.0
21138,3.5
21139,3.0
21140,4.0
21141,5.0
21142,4.0
21143,3.5
21144,4.0
21147,4.0
21148,3.0
21149,4.5
21151,4.0
21152,3.0
21153,3.5
21154,4.0
21155,3.5
21156,3.0
21157,4.0
21158,4.0
21159,3.0
21162,1.0
21163,4.0
21164,5.0
21166,3.0
21167,5.0
21169,3.0
21170,4.5
21171,2.0
21172,5.0
21173,4.5
21174,2.5
21175,3.0
21176,3.5
21177,1.0
21178,1.0
21180,1.0
21182,3.0
21183,4.0
21184,5.0
21186,3.0
21187,4.5
21188,1.0
21189,5.0
21190,3.0
21191,3.5
21194,3.0
21196,4.5
21197,1.0
21198,2.0
21199,4.0
21200,4.5
21201,3.0
21202,4.0
21203,4.5
21204,3.5
21205,5.0
21206,4.0
21207,4.0
21208,5.0
21209,4.5
21210,3.0
21211,5.0
21212,4.0
21213,3.5
21214,2.0
21215,4.0
21216,5.0
21217,5.0
21218,2.0
21220,3.5
21221,4.0
21223,4.0
21224,4.5
21225,4.0
21226,0.5
21227,3.0
21229,5.0
21231,3.0
21232,4.0
21233,4.5
21234,3.0
21235,3.0
21236,2.0
21237,4.0
21238,1.0
21239,4.0
21240,3.5
21241,4.0
21243,3.0
21244,4.5
21245,1.0
21249,2.5
21250,5.0
21251,3.0
21252,4.0
21253,2.0
21255,5.0
21256,2.5
21257,4.0
21258,3.5
21259,3.0
21260,4.0
21261,5.0
21262,5.0
21263,3.0
21264,4.0
21266,4.0
21267,3.0
21268,2.5
21270,5.0
21271,2.5
21272,4.0
21273,3.5
21275,4.0
21276,4.0
21277,3.5
21278,3.0
21279,5.0
21280,4.0
21282,3.0
21283,2.0
21284,3.0
21286,4.0
21287,4.0
21288,3.5
21289,3.0
21290,4.0
21291,3.0
21292,4.0
21294,3.5
21295,1.5
21297,3.0
21298,4.0
21299,3.0
21300,3.0
21301,5.0
21302,1.0
21303,3.0
21304,5.0
21305,3.5
21306,3.5
21307,5.0
21308,4.0
21309,4.0
21310,4.0
21311,4.0
21312,4.0
21313,3.0
21316,2.0
21317,1.0
21318,1.0
21319,4.0
21320,4.0
21321,4.0
21322,4.0
21323,4.0
21324,3.5
21325,4.0
21326,4.5
21327,5.0
21328,3.0
21329,3.0
21330,1.0
21331,4.0
21332,1.0
21334,4.0
21336,4.0
21337,5.0
21339,3.0
21340,3.5
21341,4.0
21342,4.0
21343,3.0
21344,5.0
21345,4.0
21346,2.5
21347,3.0
21348,4.5
21349,5.0
21350,3.0
21351,5.0
21352,4.0
21353,5.0
21354,5.0
21355,1.5
21356,3.0
21357,4.0
21358,5.0
21359,2.5
21361,1.0
21362,1.0
21363,5.0
21364,5.0
21365,3.0
21366,5.0
21367,3.0
21368,3.0
21369,2.0
21370,4.0
21371,2.0
21372,4.5
21373,4.0
21374,3.0
21375,4.0
21376,3.5
21377,3.5
21378,5.0
21379,3.0
21380,4.0
21381,0.5
21382,4.0
21383,4.5
21384,3.0
21385,4.0
21386,2.0
21387,4.0
21389,3.5
21390,3.5
21391,2.0
21392,5.0
21393,4.0
21394,4.0
21395,3.5
21396,3.0
21397,3.0
21399,5.0
21400,5.0
21401,4.0
21402,2.0
21403,2.5
21404,4.0
21405,4.0
21406,4.5
21407,4.0
21409,2.0
21410,3.5
21412,5.0
21413,4.0
21415,3.0
21416,4.0
21417,3.0
21418,3.5
21419,4.0
21420,4.0
21421,1.5
21422,4.0
21424,5.0
21426,3.0
21427,4.0
21430,5.0
21431,3.0
21432,2.0
21433,4.0
21434,3.5
21435,2.0
21436,3.5
21437,4.0
21438,5.0
21439,4.0
21440,5.0
21441,4.0
21442,3.5
21443,4.0
21444,3.0
21445,3.0
21446,3.5
21447,3.0
21448,3.0
21450,5.0
21451,3.5
21453,2.0
21456,5.0
21457,3.0
21458,5.0
21459,5.0
21460,3.5
21461,3.0
21462,4.0
21463,4.0
21465,3.0
21467,3.0
21468,5.0
21469,3.0
21470,4.5
21471,4.0
21474,3.0
21476,3.0
21477,4.0
21478,2.0
21479,4.0
21480,4.5
21482,3.0
21484,4.0
21485,1.0
21486,4.0
21487,3.0
21490,2.0
21491,4.5
21492,5.0
21493,4.0
21494,3.5
21495,4.0
21496,3.5
21497,3.0
21498,4.0
21499,3.0
21500,5.0
21501,4.0
21502,5.0
21505,5.0
21506,2.0
21507,5.0
21508,2.0
21510,4.0
21512,4.0
21513,3.0
21514,4.0
21515,4.0
21516,2.0
21517,3.5
21520,4.5
21521,4.0
21522,3.5
21523,4.0
21524,3.5
21525,4.0
21526,4.0
21527,2.5
21528,0.5
21529,4.0
21530,4.0
21531,3.5
21532,4.0
21534,4.0
21536,2.0
21538,4.0
21539,5.0
21540,2.5
21542,4.0
21543,5.0
21544,4.0
21546,2.5
21547,3.0
21548,4.5
21549,1.0
21550,1.5
21551,3.0
21552,3.5
21553,2.0
21554,4.0
21555,4.5
21556,4.0
21557,3.0
21558,4.0
21559,3.0
21560,4.0
21561,4.5
21562,1.5
21563,4.5
21564,4.0
21565,1.0
21567,3.0
21568,4.0
21569,3.0
21570,3.5
21572,0.5
21574,5.0
21576,4.0
21578,4.0
21579,4.0
21580,3.5
21581,2.0
21582,3.5
21584,5.0
21585,4.0
21586,4.5
21587,5.0
21588,4.0
21589,4.0
21590,4.0
21591,1.0
21592,3.5
21593,5.0
21594,1.0
21595,3.0
21596,4.5
21597,5.0
21598,4.0
21599,5.0
21600,0.5
21601,3.0
21602,3.0
21604,4.0
21606,1.0
21607,4.0
21608,0.5
21609,3.0
21610,4.0
21612,2.0
21613,3.0
21614,3.0
21615,3.5
21617,4.0
21619,5.0
21620,4.0
21621,3.5
21622,4.0
21624,5.0
21625,2.0
21626,4.0
21628,4.0
21630,4.5
21631,1.0
21636,4.0
21637,5.0
21638,4.0
21639,1.5
21641,4.5
21642,1.0
21643,4.0
21645,5.0
21646,4.0
21647,4.5
21648,4.5
21649,4.0
21650,4.0
21651,3.0
21652,3.0
21653,4.0
21654,0.5
21655,5.0
21656,4.0
21657,2.0
21658,2.0
21659,5.0
21660,4.5
21661,1.0
21664,4.0
21665,3.0
21666,5.0
21667,3.5
21668,4.0
21669,4.0
21670,4.5
21671,3.5
21672,2.0
21673,4.0
21674,1.0
21675,4.0
21676,4.0
21677,4.0
21679,4.0
21680,5.0
21682,4.0
21683,4.5
21684,4.0
21687,2.0
21688,4.0
21689,5.0
21691,3.5
21692,5.0
21693,3.0
21694,3.5
21695,1.5
21696,5.0
21699,5.0
21700,3.5
21701,4.5
21702,3.5
21704,4.5
21706,2.0
21707,3.0
21708,4.0
21709,3.0
21710,3.0
21712,4.0
21713,2.0
21715,3.0
21717,4.0
21718,2.5
21719,3.5
21720,3.0
21721,3.0
21722,3.0
21723,3.0
21724,4.0
21725,3.0
21726,1.0
21727,4.0
21728,5.0
21730,3.0
21731,4.0
21732,2.5
21734,3.5
21735,4.0
21736,4.5
21738,1.0
21740,3.0
21741,0.5
21742,4.0
21743,5.0
21744,3.0
21745,3.0
21747,3.0
21749,3.5
21750,4.5
21751,5.0
21752,4.0
21753,4.0
21754,5.0
21755,3.0
21756,4.0
21757,4.0
21758,3.5
21759,2.0
21762,3.0
21764,4.0
21765,4.0
21766,2.5
21767,3.0
21768,2.0
21771,3.5
21772,1.0
21773,4.0
21775,4.5
21778,5.0
21779,5.0
21780,3.0
21781,4.0
21782,1.0
21783,2.0
21784,5.0
21785,1.0
21786,3.0
21789,4.0
21791,5.0
21792,2.0
21793,4.0
21794,3.0
21795,2.0
21796,2.0
21797,1.0
21798,4.0
21799,4.0
21800,3.0
21802,3.0
21803,3.0
21804,3.0
21805,2.5
21806,4.0
21807,4.0
21808,3.5
21809,3.0
21810,3.5
21812,4.0
21813,4.0
21814,2.5
21816,3.0
21817,5.0
21818,2.5
21819,3.0
21820,3.0
21821,5.0
21822,3.0
21823,3.5
21826,3.5
21827,3.5
21828,3.0
21830,3.0
21831,4.0
21832,3.5
21833,4.0
21834,4.0
21835,5.0
21836,5.0
21837,3.5
21839,4.0
21840,4.5
21841,3.5
21843,4.0
21844,3.0
21845,3.5
21846,4.0
21847,3.5
21848,3.5
21849,5.0
21850,4.5
21851,4.0
21853,4.0
21855,4.0
21856,3.0
21858,3.5
21859,3.5
21860,3.0
21862,2.0
21863,1.0
21864,4.0
21865,2.0
21866,2.0
21867,4.0
21868,2.0
21869,4.5
21871,2.0
21872,3.0
21873,4.0
21874,4.0
21876,1.0
21878,3.0
21879,4.0
21880,4.0
21881,5.0
21884,4.0
21885,4.0
21886,4.5
21887,2.5
21888,1.0
21889,3.5
21890,3.5
21891,5.0
21892,2.0
21897,3.0
21898,3.0
21899,3.5
21901,3.5
21903,4.0
21904,4.0
21905,4.0
21906,4.0
21907,4.0
21909,4.0
21910,4.0
21911,4.5
21912,4.5
21913,5.0
21914,4.0
21915,3.5
21916,4.0
21917,4.0
21919,3.0
21920,4.5
21921,3.0
21922,4.5
21923,5.0
21924,3.5
21925,5.0
21927,3.5
21928,4.5
21929,3.5
21930,3.5
21933,5.0
21935,2.5
21936,4.0
21937,2.0
21938,3.0
21940,5.0
21942,3.5
21943,3.0
21944,4.0
21945,4.0
21946,4.0
21947,4.0
21948,3.5
21950,4.5
21951,4.5
21952,2.0
21953,2.5
21955,5.0
21957,3.0
21958,4.0
21959,4.0
21960,5.0
21961,3.0
21962,4.5
21964,3.0
21965,3.5
21966,5.0
21967,2.5
21968,3.0
21969,5.0
21970,3.0
21972,3.0
21973,5.0
21974,4.5
21976,3.0
21977,3.0
21978,5.0
21979,1.0
21982,3.0
21985,5.0
21986,3.5
21989,3.0
21990,4.5
21991,2.5
21992,2.0
21997,2.0
21998,4.0
21999,4.0
22002,3.0
22003,4.5
22004,5.0
22005,2.0
22006,4.0
22007,3.0
22009,3.5
22010,4.5
22011,5.0
22012,3.0
22013,2.0
22015,4.5
22016,4.0
22018,2.0
22019,3.5
22020,1.0
22021,4.0
22022,3.0
22023,4.0
22024,1.0
22026,3.5
22027,4.5
22028,4.0
22030,5.0
22031,4.0
22033,5.0
22034,5.0
22035,4.0
22036,5.0
22037,5.0
22038,3.5
22039,2.5
22040,3.0
22041,3.0
22042,4.0
22043,4.0
22044,1.0
22046,4.0
22048,4.0
22049,4.0
22051,4.0
22052,3.0
22053,3.0
22055,2.5
22056,4.0
22057,2.0
22061,4.0
22062,3.0
22063,5.0
22064,4.0
22065,3.0
22066,3.0
22068,2.0
22069,3.5
22070,5.0
22072,4.5
22073,3.0
22074,4.0
22075,3.0
22077,3.5
22078,4.5
22079,4.0
22082,3.0
22083,4.0
22085,3.5
22086,3.0
22087,4.0
22088,4.5
22089,4.0
22091,4.0
22092,5.0
22093,2.5
22097,3.0
22098,3.0
22099,3.0
22102,4.5
22103,4.0
22104,4.0
22105,4.0
22106,3.0
22107,3.5
22108,3.5
22110,5.0
22112,3.5
22113,2.5
22114,3.0
22115,2.0
22116,4.0
22117,3.0
22118,3.0
22120,5.0
22122,4.5
22123,5.0
22125,3.0
22126,4.0
22127,3.0
22130,4.0
22131,3.0
22132,5.0
22134,5.0
22135,3.0
22136,4.0
22137,5.0
22138,2.0
22139,3.0
22140,2.0
22142,4.5
22143,4.0
22144,5.0
22145,3.0
22146,5.0
22148,5.0
22150,4.0
22151,4.0
22154,0.5
22155,4.0
22156,4.0
22157,4.5
22158,4.0
22159,3.5
22160,2.5
22161,3.5
22162,4.0
22163,4.5
22164,3.0
22166,2.5
22167,2.5
22168,2.0
22169,3.5
22170,3.5
22171,3.5
22173,4.0
22175,3.5
22176,2.0
22177,3.0
22179,5.0
22181,4.0
22183,4.0
22184,4.0
22185,4.5
22186,5.0
22187,4.0
22188,3.0
22189,2.5
22190,2.0
22191,1.5
22192,5.0
22193,4.5
22194,4.5
22195,3.0
22196,3.5
22198,4.5
22199,2.0
22200,3.0
22201,3.5
22202,3.5
22203,4.5
22205,2.5
22206,3.0
22208,5.0
22209,3.0
22211,2.0
22212,4.5
22213,3.0
22214,4.5
22215,4.0
22216,3.0
22217,5.0
22218,1.0
22219,5.0
22221,4.0
22222,2.0
22223,3.5
22224,3.0
22226,4.0
22227,5.0
22229,2.0
22230,4.0
22231,4.5
22232,4.0
22234,4.0
22235,3.0
22236,5.0
22237,2.5
22239,2.0
22240,4.5
22241,3.0
22242,3.0
22243,5.0
22244,5.0
22245,3.0
22246,5.0
22247,2.0
22248,4.0
22250,5.0
22252,3.5
22253,5.0
22254,5.0
22255,4.0
22256,3.0
22257,3.0
22258,4.0
22259,3.5
22261,4.5
22262,4.0
22263,4.0
22264,3.0
22267,3.0
22268,4.0
22269,2.0
22271,3.0
22272,5.0
22273,3.5
22274,3.0
22275,3.5
22276,1.0
22277,3.0
22278,3.0
22279,4.0
22280,3.0
22282,3.5
22283,3.0
22284,1.0
22285,4.0
22287,4.0
22288,4.5
22289,3.0
22291,2.5
22292,5.0
22293,2.5
22294,3.5
22295,1.5
22296,3.0
22297,5.0
22300,4.0
22301,4.0
22302,3.0
22303,4.0
22304,3.0
22305,4.0
22306,4.0
22307,3.5
22308,5.0
22309,5.0
22311,3.0
22312,4.0
22313,3.0
22314,4.0
22315,4.0
22316,3.5
22317,3.0
22319,2.5
22320,2.0
22321,3.5
22322,5.0
22324,3.0
22325,4.0
22326,5.0
22327,4.0
22328,3.0
22329,5.0
22330,2.5
22331,5.0
22332,4.0
22333,1.5
22334,4.5
22335,3.0
22336,2.0
22337,3.5
22339,5.0
22340,3.0
22342,3.0
22343,4.0
22344,3.0
22345,4.0
22347,3.0
22348,5.0
22349,3.0
22350,4.0
22354,5.0
22355,4.0
22356,3.5
22357,2.0
22358,5.0
22359,4.5
22361,3.5
22362,3.5
22363,1.5
22364,2.5
22365,5.0
22368,3.0
22369,5.0
22370,5.0
22371,4.0
22372,3.0
22374,2.0
22375,5.0
22376,5.0
22378,4.0
22379,1.0
22380,4.0
22381,4.0
22382,4.0
22383,4.0
22385,4.0
22386,4.5
22387,3.0
22388,4.5
22389,3.5
22390,4.5
22391,1.0
22392,4.0
22393,4.0
22394,3.0
22395,4.0
22398,4.0
22400,3.0
22401,4.5
22402,3.0
22403,4.0
22405,4.0
22406,4.0
22407,4.0
22408,3.0
22409,3.0
22410,4.5
22411,4.0
22413,5.0
22414,0.5
22415,4.0
22416,5.0
22417,2.5
22419,5.0
22420,3.0
22421,4.0
22425,3.5
22427,3.0
22428,3.5
22429,3.0
22432,2.5
22434,4.0
22435,4.0
22436,4.0
22438,5.0
22439,3.5
22440,2.0
22441,4.0
22442,3.0
22444,3.5
22445,3.0
22446,3.0
22447,3.0
22448,4.0
22449,3.0
22451,5.0
22452,3.0
22453,3.0
22454,5.0
22457,2.5
22459,3.0
22461,2.5
22462,3.0
22463,2.5
22464,1.5
22465,3.0
22466,2.5
22467,3.5
22468,1.5
22469,2.5
22470,3.5
22471,4.0
22472,3.5
22473,4.0
22474,4.0
22475,5.0
22476,2.5
22477,2.0
22478,2.5
22480,5.0
22481,5.0
22482,3.0
22483,4.0
22488,4.0
22489,3.5
22490,0.5
22492,4.5
22494,3.0
22495,5.0
22498,4.0
22499,2.5
22501,3.5
22502,4.5
22503,3.0
22505,4.0
22506,3.0
22507,5.0
22508,4.0
22509,5.0
22510,4.5
22511,4.0
22512,4.5
22513,4.0
22514,4.0
22515,3.0
22516,4.0
22517,3.0
22518,2.0
22519,5.0
22520,2.0
22521,2.5
22522,3.5
22523,2.5
22524,4.0
22525,2.5
22526,4.0
22527,4.0
22529,3.0
22531,5.0
22532,4.0
22533,4.5
22534,5.0
22535,4.0
22536,3.0
22537,4.5
22538,5.0
22539,4.0
22540,3.0
22541,3.5
22542,3.0
22543,3.0
22544,2.5
22545,3.0
22546,4.0
22547,3.0
22548,3.0
22549,0.5
22550,3.5
22551,4.0
22552,4.0
22553,3.5
22554,0.5
22555,4.0
22556,4.5
22557,4.5
22558,3.0
22559,4.0
22560,5.0
22561,2.5
22562,3.0
22563,3.5
22564,3.0
22566,2.5
22567,4.5
22568,5.0
22569,2.5
22570,2.0
22571,4.0
22573,5.0
22574,4.0
22575,4.0
22576,2.0
22580,3.5
22581,2.5
22582,3.0
22583,2.0
22584,4.0
22585,4.0
22587,2.5
22588,1.0
22589,2.0
22590,3.0
22591,3.0
22593,4.0
22594,4.5
22595,1.5
22597,4.0
22598,4.0
22599,3.5
22600,5.0
22601,3.5
22602,3.0
22603,3.0
22604,3.5
22606,2.5
22607,4.0
22608,4.0
22609,4.0
22610,3.5
22611,3.0
22612,3.0
22613,5.0
22614,1.5
22617,4.0
22619,4.0
22620,3.0
22621,2.0
22622,5.0
22623,5.0
22627,3.5
22628,3.5
22629,3.0
22631,3.0
22632,4.0
22633,5.0
22634,3.5
22635,4.0
22636,4.0
22637,3.0
22639,2.0
22640,4.5
22641,4.0
22642,4.0
22643,2.0
22644,3.0
22645,3.5
22646,4.0
22647,3.5
22649,3.5
22650,3.0
22651,4.5
22652,4.0
22653,4.0
22654,4.5
22655,3.5
22658,5.0
22659,4.0
22662,4.5
22664,5.0
22665,4.5
22666,3.0
22667,4.0
22668,4.0
22669,4.0
22670,2.0
22671,4.0
22673,5.0
22674,4.0
22675,0.5
22676,4.0
22677,4.0
22678,4.0
22680,4.0
22681,1.0
22682,5.0
22683,4.0
22685,3.5
22686,4.0
22688,4.0
22689,5.0
22690,2.5
22691,2.5
22692,3.0
22694,4.0
22695,3.5
22697,4.0
22698,2.5
22700,4.0
22701,3.5
22702,4.0
22703,3.0
22704,3.5
22706,2.0
22708,3.0
22709,4.5
22711,4.0
22713,4.5
22715,4.0
22717,2.0
22718,4.0
22719,3.0
22720,4.0
22721,5.0
22722,4.5
22725,4.0
22726,4.0
22727,4.5
22728,0.5
22729,5.0
22732,4.0
22733,4.5
22734,1.0
22736,2.0
22737,4.0
22738,3.0
22739,3.5
22741,4.0
22743,4.0
22744,5.0
22745,5.0
22746,4.5
22747,3.5
22749,4.0
22750,5.0
22751,4.0
22752,4.0
22753,4.0
22754,4.5
22755,4.0
22757,3.5
22758,4.0
22759,4.0
22761,4.0
22762,5.0
22763,4.0
22764,3.0
22766,3.5
22767,4.5
22768,4.5
22769,4.0
22770,2.5
22771,3.5
22772,2.5
22774,5.0
22775,5.0
22777,4.0
22780,3.0
22781,4.0
22782,5.0
22783,4.0
22784,3.0
22786,4.5
22787,3.5
22788,1.0
22789,3.5
22790,3.0
22792,5.0
22793,4.0
22794,4.0
22795,4.0
22796,3.0
22797,4.0
22798,1.0
22802,5.0
22803,5.0
22804,4.5
22805,5.0
22806,3.5
22807,2.5
22808,5.0
22809,3.0
22810,4.0
22811,3.0
22812,4.0
22813,5.0
22814,5.0
22815,4.0
22816,3.0
22817,2.0
22818,3.5
22819,5.0
22821,5.0
22822,2.0
22824,4.0
22825,3.0
22828,5.0
22829,4.0
22830,4.0
22831,4.0
22832,5.0
22833,5.0
22834,4.0
22835,2.0
22837,1.0
22838,4.0
22839,3.0
22841,4.0
22842,1.0
22843,1.0
22845,4.0
22846,3.0
22847,3.5
22848,5.0
22849,4.0
22850,2.5
22851,1.0
22852,5.0
22853,4.0
22854,4.0
22855,4.0
22857,4.0
22858,4.5
22860,3.0
22861,4.5
22862,3.0
22863,4.0
22864,4.0
22865,4.5
22866,3.5
22867,2.0
22868,3.0
22869,3.5
22870,3.5
22874,1.0
22875,5.0
22876,5.0
22877,2.5
22878,4.0
22879,4.0
22880,5.0
22881,3.5
22882,3.0
22884,2.0
22885,5.0
22889,4.0
22890,1.0
22891,3.0
22892,4.5
22893,4.0
22894,4.5
22895,4.0
22896,2.5
22897,3.0
22898,4.0
22899,3.5
22900,4.0
22901,4.0
22902,3.0
22903,3.0
22905,3.0
22906,4.0
22907,4.0
22908,1.0
22909,3.0
22910,5.0
22911,4.0
22912,3.0
22913,4.0
22914,4.0
22915,4.0
22916,3.0
22917,4.0
22918,4.0
22920,4.0
22922,4.0
22923,3.5
22925,4.0
22927,1.0
22928,3.0
22931,4.0
22932,3.0
22933,4.5
22934,5.0
22935,4.0
22936,5.0
22937,2.0
22938,4.0
22939,5.0
22940,4.0
22941,4.0
22942,3.0
22943,3.0
22945,3.0
22946,3.5
22947,3.0
22948,3.0
22949,4.5
22950,4.0
22953,5.0
22954,2.0
22955,3.0
22956,4.0
22958,3.0
22959,4.5
22960,2.5
22961,2.0
22962,4.0
22963,3.0
22965,3.0
22966,5.0
22967,5.0
22968,4.0
22969,4.0
22971,4.5
22972,3.5
22973,2.0
22974,2.0
22975,4.0
22976,2.0
22978,2.0
22979,3.0
22982,4.0
22983,4.5
22984,1.0
22985,2.0
22986,3.0
22987,3.5
22989,3.0
22990,1.0
22991,4.0
22993,5.0
22994,3.0
22995,4.0
22996,4.0
22997,2.5
22998,3.5
22999,1.0
23000,4.0
23004,2.5
23005,4.0
23006,4.0
23007,5.0
23008,4.5
23009,4.0
23010,3.0
23011,4.0
23012,3.0
23014,4.0
23015,2.5
23016,2.0
23017,3.0
23018,4.0
23019,3.0
23020,2.5
23021,5.0
23023,3.5
23025,4.0
23026,4.0
23027,3.0
23028,3.0
23029,4.0
23030,4.0
23031,4.0
23032,4.0
23033,3.0
