user,movie,rate
2441,7507,4.0
3344,3527,2.0
1496,15562,1.5
75,7557,3.0
2980,882,5.0
152,5632,3.0
1055,11167,3.0
124,32357,4.0
523,3892,5.0
3582,2182,3.0
1321,337,5.0
1951,4167,3.5
1524,1987,4.5
530,5427,4.0
320,4757,3.0
509,30782,2.0
1832,11792,2.0
264,6787,3.0
3673,18362,4.5
404,18892,4.0
4317,327,5.0
754,6117,3.0
1006,11607,4.0
1349,522,3.0
1244,2857,4.0
502,3322,4.0
565,25632,2.5
1034,5767,3.0
299,10532,3.5
4184,2512,4.5
873,13552,4.0
964,14107,3.0
1125,17832,4.0
747,42727,3.5
2763,102,1.0
1804,4862,2.5
285,1527,5.0
61,727,3.0
1405,1367,4.0
1006,892,5.0
992,2817,2.5
698,417,5.0
2574,12962,5.0
2070,10852,1.0
586,24542,4.5
936,1832,4.0
89,1197,1.5
1125,3927,3.0
1293,102,1.0
383,12927,3.0
4541,1307,2.0
3211,7822,4.5
82,5967,3.5
3897,592,4.5
3785,2997,5.0
1125,20802,3.5
404,1297,4.0
3190,2822,5.0
82,34612,4.0
2357,10072,4.0
4401,6177,4.0
3071,13197,4.0
180,24532,2.0
82,17992,2.5
2672,7582,3.0
271,657,3.5
4597,14117,0.5
2798,882,4.0
747,28517,4.0
3617,3527,3.0
1685,2897,4.0
1909,10067,4.0
1237,2462,5.0
341,5482,4.0
1615,14387,3.0
1167,20082,2.0
2462,11557,4.5
2441,13682,3.0
817,5587,4.0
411,14842,4.0
1230,15312,3.5
201,502,4.0
404,7047,3.0
1706,9297,3.0
75,4117,3.0
19,6237,4.0
383,3207,1.5
82,2412,3.5
2315,122,3.0
180,1572,3.0
1069,7762,3.5
404,36672,4.0
1076,1547,5.0
3386,8347,3.0
1440,10057,3.0
264,21562,2.0
271,4267,2.0
488,1832,3.0
922,33092,3.5
2259,6197,4.0
4646,492,3.0
712,17767,4.0
166,687,3.5
2854,3277,3.5
747,30492,3.5
3841,15957,4.0
558,802,3.5
1104,6242,3.5
1286,1147,5.0
936,24692,3.5
1125,12657,3.0
2245,2922,5.0
1174,1547,3.0
698,23442,3.0
1349,622,3.5
2553,36692,4.0
2315,7167,3.0
936,3272,3.0
257,2797,3.5
1566,5587,4.5
82,4602,1.0
684,4002,1.0
460,4157,4.0
1006,4327,1.0
89,8302,1.5
537,3207,2.5
2770,8397,2.0
1237,432,4.0
243,3192,2.5
2602,1277,3.0
852,7667,4.0
3218,11947,0.5
1146,8222,4.0
19,3092,4.0
3351,592,5.0
68,18167,3.0
383,3652,1.0
3253,8217,5.0
2350,887,4.0
446,377,4.0
1286,1457,5.0
1643,5292,3.0
1300,16012,2.5
3806,20167,5.0
1860,7037,4.0
313,2507,4.0
2021,14267,3.0
75,712,4.0
446,7252,3.5
747,16122,2.5
1405,5597,4.0
1174,8692,2.0
460,2352,4.5
257,5002,4.0
3813,4237,4.0
3666,4572,3.0
2917,14512,5.0
4646,4672,4.0
698,9077,2.0
964,6662,5.0
481,38617,3.0
2574,2562,3.0
82,7317,3.0
292,2592,5.0
4016,7582,5.0
2896,10177,5.0
908,977,4.0
4604,11112,4.0
1307,3477,4.0
1237,10247,4.0
887,1727,4.5
656,4762,4.0
537,5057,3.5
2441,4992,4.0
2350,6052,4.0
1111,9342,2.0
4597,987,5.0
2077,13857,4.5
3652,7742,3.0
82,2492,1.5
1097,26857,3.5
677,1612,2.5
922,15992,2.5
1909,17442,4.0
4471,21422,4.5
502,3047,3.0
131,967,4.5
2084,5162,2.0
418,3877,3.5
1426,26477,1.0
1069,1567,4.5
355,822,5.0
334,36702,4.0
383,20822,1.5
4261,3362,5.0
292,8007,4.5
4275,2392,3.0
110,3527,1.5
1055,967,4.0
873,43992,2.0
292,2252,3.0
2238,927,4.0
1195,16527,2.5
2140,417,5.0
1909,1677,4.5
82,44627,3.5
3547,3622,5.0
1825,2707,4.0
1300,36067,2.5
1034,4052,4.0
1426,7312,3.5
1202,10747,4.0
26,8597,2.0
922,20947,4.0
1349,1052,2.5
2210,5172,5.0
1958,417,3.5
3064,582,5.0
152,1632,2.0
257,5912,4.0
2091,37,4.0
271,822,5.0
1468,5652,4.0
75,11437,3.0
1153,6137,3.0
1692,152,4.0
3057,2997,2.0
2896,822,5.0
3351,32227,4.0
75,6912,2.5
1125,1987,3.0
2427,28562,4.0
1615,2302,4.0
201,812,2.0
1244,8297,5.0
299,1457,3.0
2182,1247,4.5
768,35397,3.5
341,21892,2.0
1426,3247,4.0
369,1782,1.0
3120,3757,2.5
4023,5837,3.0
2532,312,5.0
341,547,2.0
3862,4267,3.0
1237,35167,4.0
1146,1182,4.0
390,21552,4.0
2245,9357,4.0
404,26962,4.0
2427,26022,4.0
1321,14512,4.0
782,20372,3.0
285,11657,4.0
320,10682,4.0
1839,3057,3.5
1909,5627,3.5
3540,11177,5.0
1041,257,4.0
397,417,4.5
1524,1232,4.5
1860,16292,5.0
278,15632,3.5
1251,10972,2.5
1615,6232,5.0
82,37077,4.0
761,27332,3.0
173,3627,4.0
355,33647,1.0
1006,4267,2.0
1643,9762,3.0
3204,4382,2.0
2742,2947,5.0
747,1557,1.0
3190,7097,5.0
747,26342,3.5
1748,14752,4.0
1426,4162,2.0
3435,22012,2.0
4037,3307,1.0
1006,2467,2.0
2896,522,4.5
61,9372,2.0
12,1397,4.5
243,41867,2.0
2077,4902,5.0
1125,25867,4.0
873,457,3.5
1006,4772,4.0
2812,8552,3.0
3351,722,4.0
3120,2037,4.0
936,2462,4.5
964,14182,3.0
1244,927,3.0
3211,417,5.0
1748,2752,3.5
271,5412,3.0
1559,11592,3.0
544,417,5.0
2189,6497,3.0
3491,9402,4.0
2798,17862,2.5
320,20157,4.0
89,867,3.5
1426,5512,3.5
1426,14157,4.0
313,5627,3.0
383,22827,4.0
2392,1857,3.0
82,10972,1.5
306,8547,1.0
593,36057,3.0
1223,512,3.0
530,2157,4.0
1426,16422,3.0
1237,6102,5.0
2343,3307,5.0
824,11867,3.0
1132,557,4.5
1426,12512,3.0
2238,4022,3.5
3652,1092,3.5
782,5442,4.0
1545,4562,5.0
2665,11212,4.0
894,4237,4.0
2882,7572,3.5
257,34267,3.0
691,2017,5.0
1216,4707,5.0
4275,3322,5.0
271,1972,4.0
3939,7262,1.0
3540,3217,5.0
2980,172,3.0
2028,8397,3.0
1825,2217,5.0
726,24392,1.0
1258,1052,4.0
1615,11302,4.0
61,12717,5.0
1580,20462,3.0
747,4467,4.0
3176,417,5.0
26,4822,4.0
54,2002,4.0
1468,22007,5.0
481,38577,2.5
152,5032,4.0
1279,6337,3.5
558,11862,3.5
1377,927,3.0
4170,11537,2.0
754,2547,5.0
341,14667,5.0
565,16452,4.0
852,3047,4.0
1650,25187,2.0
670,1842,5.0
873,6132,0.5
1013,4257,5.0
964,29257,3.0
82,17727,5.0
2532,1172,4.0
110,987,1.5
383,26607,3.0
754,1217,4.0
1958,34247,4.0
2994,3407,5.0
264,2407,3.0
82,40062,2.0
1041,902,4.0
2798,9612,4.5
467,2332,3.0
2294,11807,4.5
257,41897,2.5
3071,30392,4.0
12,5422,3.5
2336,1497,1.5
985,967,5.0
2875,642,4.5
2574,1007,4.0
2910,13317,4.0
2133,2202,5.0
1097,2312,4.5
873,5632,4.5
2539,9877,5.0
873,27962,2.5
2770,547,2.0
2189,10062,2.0
2329,5112,4.0
257,37367,4.0
180,10232,3.0
1055,797,1.0
89,18772,2.5
82,2707,4.5
75,7057,3.5
1076,102,5.0
2301,1112,3.0
404,14387,4.0
1958,1192,4.5
922,8347,3.5
390,722,4.0
1650,87,4.0
2126,8687,4.0
82,6497,2.0
152,62,4.0
82,1667,4.0
873,2712,4.5
1265,8102,3.0
1125,8812,5.0
747,4517,3.5
2917,30057,1.0
2693,14102,4.0
341,12142,4.0
1223,2172,3.0
1174,3337,2.0
2448,3382,4.5
208,2962,3.0
404,41762,3.0
1930,7077,2.5
481,6322,1.0
1300,2467,4.5
1685,9412,4.0
201,892,5.0
12,15792,3.5
3533,3547,4.0
3015,242,4.0
2952,1972,3.5
82,23477,0.5
82,7592,4.0
180,14387,3.0
1741,297,3.0
1055,1882,3.0
1916,4257,4.5
89,23542,2.5
89,1912,0.5
2910,822,3.0
1783,14077,4.0
1489,19907,4.0
3071,42182,3.0
3267,3862,5.0
2917,10357,4.5
698,26067,1.0
1048,9997,5.0
348,6537,4.0
2532,7597,3.5
747,3537,3.0
124,237,4.0
817,3782,4.0
1559,2797,3.0
1349,25267,4.5
1524,6597,4.5
3253,2697,4.0
1419,1802,4.0
635,4082,1.5
1853,1442,4.0
264,5197,4.0
152,16292,3.0
439,10172,4.5
2371,18887,4.0
180,57,5.0
3085,18182,4.5
1125,15947,4.5
1125,9797,3.0
2133,342,4.5
2553,10412,5.0
124,87,4.0
446,907,3.5
1489,6687,5.0
2672,1957,4.0
4009,7047,3.0
4219,3882,3.0
152,1217,4.0
2189,617,5.0
971,2862,2.5
2077,10987,4.0
131,4167,4.5
908,57,4.0
824,572,3.0
2448,7167,4.5
4345,6167,4.0
68,21107,3.5
1426,21567,1.0
572,13947,5.0
866,17597,3.5
1048,3762,0.5
1594,2157,4.5
285,4772,5.0
201,10072,3.0
1895,6157,5.0
614,2802,3.0
2378,7902,3.0
271,4282,5.0
201,18472,3.5
271,1597,3.0
75,907,5.0
1174,3717,5.0
1195,4047,3.0
1636,8642,5.0
1440,17,5.0
26,6777,4.0
2350,82,4.0
1041,4787,4.0
313,34792,2.5
4289,2327,2.0
292,237,3.0
635,22382,3.5
453,5817,4.0
2798,6587,4.5
782,2257,4.0
1174,26522,1.0
2343,6197,3.0
2644,4357,3.5
82,3247,4.0
404,3477,4.0
1104,11657,4.5
1769,1052,3.0
537,1742,4.5
887,8502,4.5
117,21057,4.0
159,8472,4.5
383,41542,2.5
2049,8117,1.0
3946,6077,3.5
61,10327,3.0
1258,4437,4.5
82,41922,3.0
656,11607,4.0
817,16247,3.0
1818,5967,4.0
75,30112,1.0
3645,9142,4.0
327,642,5.0
1867,3122,3.0
565,3792,4.0
495,1967,4.0
873,12737,3.5
1153,9537,3.0
1342,5022,5.0
159,8167,3.0
2406,1547,3.0
635,2207,2.0
1111,12432,3.0
635,29907,3.0
1790,527,5.0
180,10627,3.0
1426,2227,5.0
922,19122,3.5
621,6387,4.0
1069,1187,4.5
12,16472,3.5
1426,2412,3.0
859,1402,5.0
747,19087,3.0
1727,8092,5.0
1594,1262,4.5
1286,9852,3.0
1755,3307,5.0
1034,1037,5.0
2315,14487,5.0
1104,10177,4.0
89,6182,2.0
278,477,3.5
649,402,3.5
3120,8737,3.5
1538,4257,3.0
1265,1742,1.0
1013,7872,5.0
2672,4297,4.0
2014,13352,5.0
2735,772,4.0
1279,2947,3.5
89,30087,2.5
264,6882,4.0
3309,27812,5.0
404,6162,2.0
1804,12027,4.0
404,15867,5.0
747,11427,3.0
2483,4352,5.0
201,5507,4.0
1188,977,5.0
3855,3527,2.0
1629,692,3.5
82,17297,1.0
446,6447,4.5
264,5657,5.0
873,5042,4.0
922,882,3.5
145,11512,4.0
1055,6912,3.0
1853,2597,3.0
565,8117,4.5
838,5107,3.0
3400,13367,4.0
663,21887,3.0
201,5752,4.5
2973,19602,5.0
26,27887,5.0
124,5327,4.0
82,11477,4.0
376,7912,5.0
19,2082,3.5
89,1477,3.5
2868,2622,4.0
306,7757,3.5
103,727,4.0
698,16557,1.0
264,1987,3.0
1559,337,4.0
1391,7517,2.0
3512,3902,5.0
2595,1402,4.5
1685,9952,3.0
215,417,3.0
201,1127,4.0
2343,1007,3.0
2952,1052,2.0
1006,14567,5.0
271,38637,4.0
1125,2322,4.0
1524,2407,4.5
2273,8882,4.5
12,6407,4.0
1076,7927,3.0
656,1187,4.0
4688,3307,3.0
782,2082,1.0
530,2462,4.0
397,272,0.5
761,25457,3.0
873,5587,5.0
1797,18887,3.0
838,847,3.5
264,20367,2.5
110,3547,1.5
656,9337,4.0
3064,16792,5.0
1405,6157,2.0
1510,1192,4.0
1111,6562,4.0
950,692,4.0
4478,442,5.0
208,31627,0.5
1111,7367,4.0
2315,36212,4.0
2875,5227,4.0
558,22072,4.0
1727,18672,2.0
3848,5397,4.0
2245,212,4.0
1111,7337,3.0
3967,11552,3.0
2175,7882,3.0
404,5027,4.0
894,20277,3.0
54,31982,4.5
404,11542,3.0
698,1032,4.0
313,23177,3.0
873,7422,3.5
1517,3892,3.0
957,5902,4.0
572,2727,5.0
1426,38987,2.5
488,11577,4.0
2189,11022,4.0
747,6372,2.0
418,2207,4.5
635,36197,3.5
1825,4077,3.5
131,10607,5.0
670,2612,4.5
2763,1037,2.0
1713,13977,2.5
3792,3097,3.5
180,3062,3.0
1300,3242,4.5
754,10317,3.5
628,8357,5.0
1083,18257,2.0
1860,12717,1.0
383,2222,0.5
481,722,1.0
1216,16642,3.0
831,2512,3.5
4058,3887,3.0
3169,20077,0.5
285,23877,3.0
96,4537,5.0
1174,13072,3.0
523,3177,5.0
3575,6627,0.5
1804,24047,3.0
271,6527,3.0
1097,3342,4.5
684,15772,5.0
2560,4937,3.0
901,2182,4.0
2756,2037,2.0
1713,18582,5.0
404,16337,4.0
82,4657,4.5
1363,15947,4.5
3792,567,3.0
82,12772,4.0
3491,20882,4.5
1041,9787,4.0
1174,22622,3.0
635,4707,4.0
4100,7207,5.0
1496,23977,1.0
3904,10057,3.0
264,3162,3.0
600,1672,3.0
397,2827,3.0
404,447,4.0
607,2037,1.0
1013,617,5.0
2847,14512,5.0
2315,5327,4.0
82,11652,2.0
2917,9117,1.0
2427,307,2.0
761,6397,4.0
292,6912,3.0
1916,2157,3.5
3428,1347,3.0
3239,417,3.0
873,12382,2.0
82,13542,4.0
236,277,3.0
313,31212,3.0
2343,1632,3.0
201,13912,1.0
1615,8597,4.0
1601,3322,3.0
117,847,0.5
782,7227,4.0
810,8687,5.0
12,17022,4.0
1685,7697,3.0
1440,6317,4.0
537,987,3.0
2427,30957,5.0
894,17782,4.0
495,14807,3.5
1517,17337,4.0
1258,102,4.5
824,2592,5.0
621,5442,3.5
908,17482,3.5
4128,14787,4.0
3274,7292,3.5
1104,8577,5.0
810,1247,3.5
3008,6317,4.0
1895,2822,5.0
1041,7367,3.0
1524,5077,5.0
747,43542,3.0
1622,16437,3.0
747,4827,3.0
3113,1597,4.0
852,4382,5.0
1468,44827,5.0
628,2252,4.0
1055,467,4.0
1111,4617,4.0
3218,11257,5.0
3211,6482,2.0
537,9462,1.0
4534,5382,2.5
3652,32737,1.0
383,8442,3.0
96,832,4.0
1153,2817,3.0
677,532,4.0
1629,1872,3.5
537,11042,3.0
264,1612,2.0
964,977,4.0
376,18532,4.0
810,23362,4.5
1888,1007,3.0
698,9777,5.0
922,27887,5.0
75,20627,2.0
1692,4947,4.0
1237,18427,3.0
1440,11532,3.0
1825,2817,0.5
1034,87,5.0
551,8942,2.0
635,11587,3.0
1258,11317,4.0
2532,9802,4.0
2245,15187,4.0
4464,857,4.0
852,12927,5.0
1202,787,4.0
1853,13052,5.0
614,14032,4.0
152,312,4.0
3113,23287,5.0
2392,2727,3.0
1293,11302,1.0
173,5907,3.0
320,38472,2.0
922,3322,4.5
1832,4237,4.0
3064,5767,5.0
705,13947,4.0
2343,14327,3.0
1314,1987,2.5
397,4327,3.5
971,16192,4.0
2035,27767,5.0
4303,7737,3.0
873,34482,3.0
621,677,0.5
1846,3762,4.0
19,222,5.0
4639,11737,4.5
3253,3497,2.5
1545,13922,2.0
4303,2202,2.0
2364,44667,3.5
271,4407,4.0
439,22852,4.0
362,23632,2.0
957,327,4.0
2266,13837,1.5
3813,172,5.0
1426,6437,4.0
82,23252,5.0
607,18427,0.5
530,967,5.0
719,1802,4.5
1104,9402,4.0
971,38902,3.5
439,2137,3.5
320,2647,5.0
495,5532,3.5
1769,1442,3.0
1230,13407,4.0
285,1512,3.0
2567,712,3.5
1111,12707,3.0
1972,27457,3.5
1832,8997,5.0
607,337,2.5
222,6882,3.0
747,28122,2.5
4324,15457,4.0
530,20567,4.5
467,15927,4.5
278,112,4.0
901,21812,4.0
2315,9327,4.0
4247,9312,3.0
719,4397,3.5
544,12247,4.5
845,1217,5.0
3897,6077,3.5
1909,4437,4.0
271,1717,3.0
26,13532,4.0
908,2662,4.0
1146,20822,3.5
467,1697,4.0
3113,7927,1.0
201,3092,2.5
873,20742,4.5
89,927,5.0
922,14792,2.5
446,3222,4.0
1468,2997,5.0
2385,4692,4.0
1545,5307,4.0
1426,15942,4.0
4093,7167,5.0
82,18742,0.5
3155,10272,5.0
810,6227,3.5
376,5467,4.5
936,11797,3.0
1706,14682,1.0
677,42472,4.0
4597,977,0.5
866,312,5.0
1132,1532,4.5
2595,7662,2.0
47,967,2.5
2406,1607,2.0
19,8997,4.5
635,1292,3.0
3701,2222,3.5
1986,24977,5.0
481,427,2.5
873,8862,4.0
1048,4137,5.0
201,3947,4.0
285,7362,5.0
2112,1192,4.0
1363,2112,4.5
2532,1132,4.0
278,1957,1.5
3337,1192,4.5
1300,32312,2.0
831,10492,4.5
1300,34292,2.0
1223,1547,3.0
1048,20852,4.0
747,4122,2.5
1797,5062,4.0
222,11717,5.0
313,38362,3.0
327,9507,4.0
1272,2462,3.0
26,732,3.0
152,5327,5.0
684,17382,3.0
1762,112,4.0
320,8707,5.0
544,19672,4.0
2392,582,3.0
2329,2017,5.0
131,39822,5.0
2021,12587,4.5
3155,2962,5.0
2469,6757,2.0
383,3352,4.0
3064,417,3.0
1111,3222,4.0
201,1442,4.0
4415,3957,4.0
3400,5862,3.0
873,6472,3.0
82,18747,3.5
726,702,3.0
1265,4147,4.0
299,21552,3.5
3351,6167,4.0
1146,272,2.5
3834,2002,2.0
425,2657,1.0
131,4372,5.0
530,2057,5.0
1125,7272,2.5
1923,25712,3.0
628,7197,3.0
747,17562,2.5
964,1742,1.0
313,14612,3.5
2427,41187,2.0
75,8082,1.5
1265,1612,1.0
4086,19972,3.0
887,11132,4.5
2525,20172,5.0
1524,832,1.0
2357,6882,2.0
740,12142,4.0
747,5857,4.0
439,4082,2.5
439,44997,5.0
1111,9077,3.0
957,92,3.0
369,2342,3.0
1517,15427,2.0
1608,622,4.0
1804,1967,4.0
2455,28712,3.0
698,25452,1.0
656,567,5.0
3190,1477,4.0
341,4262,3.0
1608,3477,4.5
131,1397,5.0
481,19177,2.5
166,7667,4.0
2189,10442,4.0
1706,35012,4.0
873,29387,3.5
278,882,4.0
1013,102,4.0
481,19702,1.5
201,31717,1.5
1412,9077,3.0
1440,7077,3.0
2805,172,4.0
747,25572,1.5
852,12732,2.0
1608,522,4.5
1839,1202,5.0
2168,5222,2.5
1440,1487,5.0
607,1412,1.5
3883,10732,4.5
1482,402,5.0
222,5847,3.5
1923,4912,5.0
1671,3367,5.0
4366,1182,3.0
670,9942,2.5
824,652,2.0
747,3247,3.5
243,2632,4.0
446,7152,3.0
1734,5777,3.5
173,20702,4.0
4051,1452,5.0
544,7067,2.0
4380,14387,3.0
124,6077,4.0
4408,21902,3.0
4555,28057,1.0
3498,242,4.0
404,10137,4.0
2959,2307,4.0
1167,15047,3.0
12,11507,4.0
2049,4352,1.5
1587,4887,3.0
75,21972,3.0
481,9372,3.0
1293,8387,3.0
26,10437,3.0
1013,2012,5.0
3855,2012,3.0
810,27,2.0
313,27647,3.0
292,6032,3.5
1097,1537,3.0
2077,25372,4.5
264,4512,2.0
3995,2342,4.0
299,9152,4.0
1237,17122,5.0
320,6567,5.0
75,24392,1.0
82,18722,4.5
1069,957,4.0
292,20882,3.5
2294,9352,4.0
572,2147,3.0
2448,24232,5.0
404,38102,5.0
1237,6907,4.0
2798,4582,4.5
1426,10127,4.0
1846,23632,3.0
1125,5772,4.0
285,22627,4.0
1559,1342,5.0
831,2467,3.5
901,422,4.0
1783,22572,3.0
285,11182,3.0
1657,287,4.0
397,17562,3.0
1524,4762,4.5
2672,2017,3.0
901,6662,4.0
2532,35327,5.0
1356,672,3.0
152,6562,5.0
3337,7367,4.0
2686,5787,5.0
1538,197,4.0
635,37322,2.5
740,6232,4.0
810,4822,3.5
1489,1832,4.0
4464,6702,3.0
4023,5427,4.0
488,18627,3.0
3456,14512,2.5
4534,4812,4.0
3470,14512,4.0
320,3922,2.0
3722,457,4.0
698,3457,1.0
3981,702,4.0
320,7977,4.0
2819,3062,3.5
712,9422,3.0
1538,15272,4.0
572,4537,5.0
110,702,3.5
3267,2462,2.0
292,17082,4.0
2609,7342,3.0
1629,1877,4.0
404,4697,1.0
1055,3322,4.0
936,6177,2.5
894,727,3.5
1300,11902,1.0
1860,5312,4.0
1174,6167,3.0
1979,23277,5.0
1426,5422,3.0
439,12662,4.0
481,13942,4.0
873,32287,4.0
1755,6497,4.0
313,22832,4.0
2021,662,3.5
257,27997,3.5
397,1747,5.0
3540,1477,5.0
404,1852,3.0
3113,3057,1.0
306,14872,3.5
2742,4257,5.0
3176,892,4.0
2189,16777,4.0
1426,7557,1.0
1440,2202,3.0
1608,4437,4.5
383,20922,4.5
124,7437,4.0
915,2252,3.0
2553,34922,4.5
320,17762,4.0
2868,1182,4.0
2448,11732,1.5
2140,15962,3.0
271,23612,4.0
488,6052,4.0
208,22442,0.5
3246,1192,5.0
418,2417,4.0
2294,14297,2.5
838,4912,4.0
2014,592,5.0
82,14747,4.0
75,7182,1.5
383,2377,3.0
26,5377,3.0
2385,32,5.0
2553,19167,5.0
82,5752,3.0
3897,3177,4.0
2238,8942,2.5
3617,452,4.0
873,22837,2.5
299,1762,4.0
1020,21317,4.0
404,4772,5.0
1223,4162,2.0
1650,11167,5.0
306,132,3.5
404,5447,4.0
159,30727,4.0
82,37732,4.0
1713,19172,3.0
61,6917,4.0
3232,4382,4.0
922,2817,2.5
313,14922,3.5
404,4552,5.0
2756,1442,4.0
4177,3762,4.0
2693,3882,4.0
607,6167,3.0
2028,417,4.0
271,12197,3.0
740,457,3.0
628,11247,5.0
1713,1217,4.0
89,1732,2.5
2497,2017,0.5
2686,7297,5.0
873,15312,3.0
1426,19107,3.5
292,5777,3.5
3113,29697,4.5
1825,26547,3.5
1006,6812,4.0
1055,19802,1.0
264,13157,4.0
201,5757,2.5
3820,1052,2.0
19,19307,4.0
75,38742,0.5
530,4657,5.0
1237,3922,3.0
1055,14912,3.0
222,792,3.0
684,11612,2.0
2882,6527,3.0
180,2312,4.5
397,4832,2.0
2350,9042,4.0
1216,7317,3.0
1426,8612,1.5
341,1692,3.0
4548,4617,5.0
271,22187,2.0
201,1352,4.0
271,7807,2.0
572,2732,3.0
635,642,4.0
789,9357,5.0
3274,3387,2.5
1349,2302,1.5
2091,137,5.0
1167,9822,5.0
180,7582,4.5
1132,7827,3.5
110,6067,1.5
1545,10187,3.0
3652,2017,2.5
1300,12027,2.5
992,1567,2.5
2084,12052,1.0
1328,8397,3.0
726,2477,4.0
607,1307,3.5
1055,2202,3.0
3680,1657,4.5
2707,497,0.5
3050,7557,3.0
2049,8222,4.0
2189,14412,3.5
1153,13922,2.0
2630,3342,4.0
3561,2597,3.5
1895,102,4.0
3281,8012,5.0
2749,2557,2.5
768,842,4.0
320,15387,3.0
4170,16857,3.5
2833,7547,5.0
432,5697,5.0
1202,6932,5.0
537,6592,4.5
75,33677,1.0
712,1917,5.0
383,3547,1.0
957,362,3.0
481,24047,2.0
264,2207,3.0
124,25847,3.0
908,10327,3.5
1804,26352,3.5
110,14412,1.5
1167,12697,2.0
2378,24392,0.5
1363,6157,4.0
796,4382,5.0
1468,28477,4.5
439,4537,3.5
2231,38737,4.0
1342,2132,5.0
3225,467,3.0
201,22072,2.5
243,6287,3.5
19,21887,3.5
404,9902,5.0
1048,5787,4.5
1538,522,2.5
75,5397,2.5
894,8552,4.0
96,10527,5.0
1930,1597,4.5
4142,6587,4.0
376,1402,5.0
1069,3322,4.0
404,1837,4.0
75,12172,3.0
4639,5532,3.0
404,8647,4.0
789,1197,5.0
719,7667,4.0
341,8957,1.0
747,45057,4.0
3561,177,3.5
383,5597,4.0
26,3637,3.0
2245,11652,3.0
873,36257,1.0
1531,17082,4.0
1643,1702,2.0
964,18012,3.0
4149,507,4.0
1328,20932,3.5
1195,4372,3.5
873,31297,0.5
383,5002,4.0
1405,2972,5.0
404,10612,5.0
4597,2827,4.5
3078,17407,5.0
61,17762,3.0
4380,927,3.0
264,17732,4.0
894,4957,1.5
110,8667,2.0
1125,7312,3.0
1006,5752,4.0
810,6742,4.5
1300,11062,0.5
187,8397,4.0
383,1972,5.0
1979,28732,2.0
2553,3387,4.0
1440,19967,5.0
2672,1532,3.0
1244,4002,4.0
4695,9152,4.0
2014,10282,5.0
3505,427,3.0
327,2827,3.0
3589,39242,4.5
3267,4692,3.5
495,1002,4.5
1468,442,5.0
4380,4617,3.0
4548,672,4.0
264,3002,3.0
446,10552,4.0
1006,17962,4.0
1237,9782,4.0
12,2587,3.5
82,22522,2.5
82,902,3.5
3974,3167,4.0
747,18747,3.5
663,87,5.0
2819,502,5.0
201,36247,3.0
4646,1092,3.0
1328,747,4.0
264,29632,4.0
1468,29812,4.0
180,18032,2.0
754,8852,4.5
2378,5102,2.5
1300,3012,3.0
908,1432,4.0
264,34307,3.0
873,30817,3.5
1321,15667,5.0
1041,6562,3.0
957,477,3.0
523,532,4.0
4513,102,1.0
264,372,4.0
2770,9047,3.0
1930,9422,5.0
1489,7337,2.0
2945,14727,2.0
383,17947,2.5
1531,14467,4.0
502,957,3.5
747,172,2.0
201,6527,4.0
1475,582,4.0
1286,16667,4.0
1055,2617,3.0
180,2962,2.5
705,6222,5.0
1167,847,4.0
2315,6687,3.5
481,33912,3.0
1741,2312,4.0
82,36402,3.5
1055,7822,1.0
1930,10452,5.0
614,4742,3.5
2896,3797,4.5
1853,3167,3.0
201,17347,4.0
3351,9437,4.0
306,17682,3.0
1300,3297,1.0
1846,952,5.0
404,24927,2.0
796,6407,5.0
3428,1192,4.5
2693,21077,4.0
306,12982,3.0
1825,5057,4.0
3155,3472,3.0
2595,417,4.5
201,2227,3.0
1727,20107,3.0
3218,6622,1.0
2833,40307,3.0
327,5897,2.0
383,10877,4.0
1706,8602,3.0
2749,9142,5.0
1916,11602,3.5
2686,8862,5.0
817,3062,1.0
201,2977,4.0
1629,4692,4.0
2917,4082,4.0
404,17147,3.0
3309,15017,5.0
215,5697,4.0
397,24887,2.5
2553,9127,5.0
1629,4812,4.0
54,4122,4.5
2994,3797,4.0
306,2107,3.5
2049,2112,2.5
2301,9987,3.0
1349,8597,3.5
537,882,4.0
1790,857,4.0
208,6902,3.5
3274,9522,1.0
971,3027,3.0
1545,4112,4.0
439,2372,4.5
1692,10037,5.0
264,11157,4.5
3330,7097,3.5
747,19022,2.5
306,19172,3.0
40,8342,3.0
341,352,5.0
1020,957,3.5
201,7867,3.0
481,2762,1.5
2168,2732,2.5
810,11387,3.0
747,2862,2.5
12,9812,3.0
2203,12937,1.0
2924,1397,2.0
628,1397,4.0
404,22937,4.0
1426,12892,2.5
2770,2997,5.0
19,2627,4.0
607,16357,1.0
1748,2562,2.5
1300,2732,5.0
873,6347,4.5
3498,7002,3.5
1132,1592,4.0
327,1097,4.0
19,262,4.5
40,2732,3.0
1615,4767,4.0
1594,2667,4.5
964,22972,3.0
89,42187,2.5
754,3577,3.0
502,15122,4.5
866,6772,3.0
1825,152,4.0
180,2832,3.0
4345,302,5.0
1909,902,3.5
1426,15342,3.0
138,312,4.0
2238,6372,4.0
2392,6702,3.0
4597,7917,4.0
628,4582,3.0
684,5807,4.0
446,24402,4.0
2805,7782,4.0
747,2257,2.0
201,27962,4.0
558,987,3.5
1307,4497,3.0
383,12552,3.0
3400,9692,3.0
89,8362,1.5
502,16527,3.5
12,3472,3.0
1643,8667,5.0
264,12702,4.0
180,20037,3.0
1615,2017,3.0
362,3802,4.0
