,user,movie
15721,3722,9692
15722,1426,2182
15723,2091,2352
15724,1559,27332
15725,1713,4257
15726,3267,6002
15727,446,30112
15729,1167,8287
15730,75,5407
15731,2091,202
15733,180,19277
15734,3085,87
15735,691,19427
15737,747,16817
15738,1342,20592
15739,2504,3957
15740,803,20567
15743,873,30597
15744,110,22192
15745,1426,5577
15746,838,2997
15747,96,2197
15750,635,14787
15751,180,2437
15753,761,1832
15755,201,36902
15756,3750,582
15759,341,7207
15760,173,7202
15761,3841,3167
15762,1265,11652
15763,2889,10597
15764,257,21287
15765,2623,957
15767,3211,5482
15768,2343,16597
15769,96,1307
15770,306,5777
15771,2245,9982
15772,3120,1547
15773,4037,3177
15774,3939,10137
15775,75,45092
15776,75,18597
15777,481,43517
15778,3484,8882
15780,1643,307
15781,75,3717
15782,1447,4037
15783,2532,6152
15784,4646,7342
15785,2798,5077
15786,656,6457
15787,404,4622
15788,4331,3957
15790,1531,10837
15793,481,4077
15794,2007,1547
15795,89,1897
15796,1706,17857
15797,1076,5692
15799,3491,16187
15801,1125,26757
15802,383,7232
15803,2287,3332
15804,201,31362
15805,2826,1387
15806,1062,14167
15807,1524,2182
15808,2875,2182
15809,838,7227
15810,1286,11867
15811,453,212
15812,2287,3902
15813,271,10922
15814,383,5322
15815,614,6987
15816,481,6107
15818,4667,10247
15819,1825,5407
15820,1167,7797
15822,2049,2547
15823,1790,20147
15824,873,1982
15825,544,5797
15827,551,6547
15828,2651,7607
15829,2525,532
15830,3015,1927
15831,110,5442
15832,1265,3127
15833,271,57
15834,1440,8102
15835,201,19567
15836,1111,862
15837,2616,362
15838,586,36897
15840,1405,4297
15841,299,12837
15842,558,1877
15844,313,2727
15845,2651,102
15846,3162,7207
15847,201,24102
15848,1111,502
15849,2756,1217
15850,2392,3367
15851,110,11187
15852,1265,12557
15853,2595,2017
15855,2231,5052
15857,1202,17362
15858,264,8022
15859,264,10007
15860,866,8172
15862,2021,23477
15863,362,5107
15865,334,4052
15866,3519,6172
15867,383,9167
15868,404,8697
15869,19,3447
15870,1825,15637
15871,1615,15132
15873,2945,9327
15874,1475,1702
15875,2819,822
15876,96,672
15877,404,12522
15878,2574,26562
15879,2140,4382
15881,306,15552
15882,166,16117
15884,796,18972
15885,628,6177
15886,481,15587
15887,1125,2762
15889,1496,507
15890,2805,17
15891,712,14952
15892,684,3117
15893,1230,402
15894,397,15552
15896,1909,16427
15897,558,3562
15898,530,10897
15900,936,1037
15901,2672,1007
15902,306,20882
15903,68,4477
15904,271,1967
15905,1258,1442
15906,719,547
15907,397,31332
15908,439,1107
15909,341,10867
15911,4646,1367
15914,1783,1212
15916,663,1277
15918,306,1917
15919,180,8112
15921,201,41437
15922,1825,8502
15923,614,8102
15924,2868,1472
15926,82,33172
15927,964,29402
15929,404,18142
15931,208,10327
15932,964,27242
15935,747,7107
15936,474,14842
15937,75,43487
15939,537,12827
15940,558,2132
15941,754,8442
15942,306,3267
15943,4450,2312
15944,1426,4672
15945,2210,4437
15947,3246,722
15948,537,3957
15949,4562,1182
15950,1125,23577
15951,264,14957
15952,96,622
15953,1349,15947
15956,75,20382
15958,1909,13367
15959,1804,43437
15960,481,40702
15961,89,8087
15962,271,1567
15963,208,6347
15965,3400,2172
15966,383,25372
15967,313,1062
15968,222,417
15969,3274,12382
15970,2189,9812
15972,19,14472
15973,362,3852
15974,964,6672
15975,2231,22457
15976,82,38762
15977,1202,3677
15978,1818,5082
15979,628,927
15980,950,2997
15981,698,11112
15982,1552,2687
15983,264,22082
15984,1405,2052
15985,2049,2827
15986,2294,15167
15987,677,3097
15989,446,2437
15990,1111,9422
15991,1524,4177
15992,481,9522
15993,2014,28807
15994,3001,532
15995,341,18672
15996,4422,2947
15997,2098,4042
15998,383,1627
16000,866,11537
16001,838,17372
16002,110,3462
16003,3946,547
16004,922,10197
16005,516,2297
16006,2420,8552
16007,1440,27827
16009,201,4102
16011,320,2897
16012,1398,1402
16014,1188,2992
16015,61,1477
16016,3589,25282
16017,1328,9922
16018,404,3897
16022,4464,887
16023,810,1672
16024,782,1107
16025,2700,11427
16026,922,307
16028,523,10047
16029,1055,2342
16030,306,927
16031,3155,11382
16032,852,1472
16033,2875,847
16034,201,12442
16036,957,3252
16037,964,10177
16038,404,7052
16039,222,1547
16043,2861,6462
16044,82,14717
16046,75,4107
16048,404,11107
16049,3190,20292
16051,2665,7657
16052,1006,352
16053,1328,19217
16054,1132,842
16055,201,437
16056,852,24577
16057,3617,4617
16058,782,1232
16059,740,2112
16061,229,6472
16062,26,16407
16063,614,3177
16066,1237,12332
16067,1293,43567
16068,2595,2382
16069,271,7232
16070,859,532
16071,2791,1632
16072,362,592
16073,285,5597
16075,789,3797
16076,1426,6347
16078,873,23807
16081,26,2177
16082,299,9642
16083,1545,36477
16085,2203,23952
16086,180,40467
16087,614,23477
16088,3918,14327
16089,530,27807
16090,1734,18752
16091,2756,1452
16092,89,20992
16093,180,4562
16095,1258,527
16096,908,342
16097,1426,6402
16099,936,1057
16100,586,3762
16101,1405,21487
16102,1419,1747
16104,3057,28057
16105,999,9257
16106,4002,957
16107,2336,5467
16108,313,557
16109,1587,337
16110,873,25022
16111,1972,10672
16112,3883,9247
16113,4177,1972
16114,558,4167
16115,75,18052
16116,782,18187
16117,4338,4082
16118,439,9617
16119,859,8387
16121,1111,15552
16122,1580,2607
16123,362,2597
16124,684,4757
16125,12,16017
16126,2378,4692
16127,831,1842
16128,1538,8472
16129,873,3497
16130,3722,31307
16132,1195,77
16134,1279,26557
16135,2693,1107
16136,2315,10992
16137,908,5482
16139,824,1367
16140,1146,5352
16141,2077,5427
16142,271,5132
16144,1930,7857
16145,180,11592
16146,2770,6157
16148,3113,4282
16149,873,40167
16150,3351,24337
16151,201,16532
16152,3841,2947
16154,1174,13007
16155,3519,14552
16157,4261,42102
16160,173,3062
16161,656,4272
16162,180,1282
16163,3197,11732
16164,2574,14412
16165,306,12412
16167,628,887
16169,705,182
16170,257,11687
16171,873,4697
16172,3092,25342
16173,131,567
16174,747,1917
16175,404,16527
16177,1104,4437
16179,1083,797
16180,124,26477
16181,698,1377
16182,1580,692
16183,299,14442
16186,4702,7567
16188,4380,3472
16189,747,39582
16191,2252,172
16192,2140,10617
16193,3505,31457
16194,390,10282
16195,12,6432
16196,1300,157
16197,2805,592
16199,502,882
16200,3505,18472
16201,1909,13237
16202,89,5162
16203,446,7802
16204,1531,27492
16205,2189,11077
16206,2273,3522
16207,313,6152
16208,936,1147
16209,3582,727
16210,418,4707
16211,3764,2017
16212,1930,17562
16213,1706,20152
16214,684,5132
16215,607,29312
16216,614,862
16217,2014,4407
16218,3904,1242
16221,2287,12837
16222,82,30617
16223,82,23787
16225,1272,642
16227,404,5737
16228,1566,15462
16229,1727,29027
16230,2203,14997
16231,873,16542
16232,1895,6232
16233,2231,43752
16234,3190,4282
16235,1125,18917
16236,1055,21377
16239,2896,2882
16241,1615,6197
16242,614,2352
16244,2021,2257
16245,390,14067
16246,3841,832
16247,1055,8447
16251,3834,9787
16252,82,20657
16253,82,7857
16254,2749,1232
16255,1174,1612
16256,117,1017
16258,747,17107
16259,1825,44922
16261,747,31742
16263,1790,3677
16264,1349,557
16265,3960,4052
16266,306,4437
16267,1419,9867
16268,936,6227
16269,2945,1622
16270,908,40727
16271,684,3462
16272,873,33732
16273,180,1552
16275,2357,3082
16276,1083,857
16277,1041,642
16278,117,1547
16279,82,34032
16280,3568,1797
16281,1300,36592
16282,208,10997
16283,82,42557
16284,873,987
16285,264,11182
16286,180,6702
16287,2686,1897
16289,75,16912
16290,1797,1302
16291,3708,1657
16292,19,1312
16294,1545,5237
16295,873,3057
16296,1223,662
16298,4226,2132
16300,2889,22077
16301,299,337
16303,761,12192
16304,2119,402
16305,82,43662
16306,1692,41982
16307,1685,15807
16308,1069,6107
16309,3533,7827
16310,2532,6242
16313,1041,312
16315,61,15552
16316,481,23387
16318,684,6702
16320,1055,7362
16321,614,4167
16323,2490,9152
16324,82,12352
16325,530,1762
16326,194,25822
16327,404,6177
16328,82,23977
16330,922,177
16331,614,6567
16332,894,6102
16333,19,2567
16334,873,23592
16335,19,2227
16336,873,3077
16339,320,18517
16340,936,1462
16342,1391,11122
16343,1349,892
16345,1104,16147
16346,285,5657
16347,124,4657
16348,313,18877
16350,1202,29367
16351,887,24077
16352,1643,2727
16353,355,9877
16354,82,3487
16355,12,32
16356,2189,12592
16357,75,32512
16358,1510,8617
16359,1433,17832
16360,894,9812
16361,1132,392
16362,124,1887
16363,96,3247
16364,152,28562
16365,383,33302
16367,425,14557
16368,1895,302
16369,355,2312
16371,404,392
16372,999,4692
16373,2105,1182
16374,1440,5902
16375,1426,11502
16376,1398,26857
16377,922,15292
16378,3904,1797
16380,383,25337
16382,2742,777
16384,908,15217
16385,89,1437
16386,866,3097
16387,1531,1172
16388,362,5057
16389,3099,2732
16390,838,1342
16391,3197,1832
16392,278,5747
16393,397,6027
16396,285,197
16397,1587,5397
16398,1111,11792
16399,110,1457
16400,747,1682
16401,1629,4532
16402,96,8527
16405,1559,1082
16406,1104,5532
16407,4387,3472
16408,89,18052
16409,180,3292
16411,1083,5747
16412,705,62
16413,26,20247
16414,859,1277
16415,2287,402
16416,278,20382
16417,187,1512
16418,1013,2037
16419,383,17192
16421,404,15277
16422,1853,402
16423,782,43467
16425,2994,12052
16426,82,38522
16427,2014,5717
16428,2770,1632
16429,2343,30742
16430,873,27822
16431,1524,4382
16432,4289,7687
16433,75,6962
16434,1783,502
16435,922,14092
16436,320,6827
16437,607,37
16438,110,9047
16440,397,13332
16442,404,14467
16443,3302,6077
16444,908,3852
16445,425,8352
16446,1517,5352
16447,3022,5117
16449,341,23222
16450,180,4812
16451,1153,2502
16452,4520,4382
16453,404,4982
16454,1468,23102
16455,677,15302
16456,2749,22932
16457,110,5002
16462,1237,477
16463,82,31177
16464,4093,5002
16465,180,1377
16466,1405,5717
16467,1195,5077
16468,1734,4182
16470,2287,5662
16471,82,7022
16472,747,1632
16473,2693,4437
16474,2182,1212
16476,922,11197
16477,2434,272
16478,3022,11642
16479,1006,2862
16482,3869,887
16483,1111,12067
16484,2714,182
16485,2882,4822
16486,376,2347
16487,698,3927
16488,1895,5312
16489,82,21257
16490,173,3497
16491,19,1547
16492,3260,2322
16493,894,8382
16495,222,6147
16496,1174,25552
16497,1426,15187
16498,4121,3827
16500,4373,5507
16501,1272,12362
16502,3533,15937
16503,82,8187
16505,82,29662
16506,2973,3062
16507,1440,32
16509,3505,33102
16510,1118,1147
16511,3099,15347
16512,173,887
16513,201,31622
16514,4149,5397
16516,1041,987
16517,964,7057
16519,1804,417
16520,1265,3167
16521,2126,237
16523,1286,26902
16524,1300,3822
16526,2315,20777
16528,208,31342
16530,2021,22807
16531,558,2312
16532,306,1192
16533,1160,7462
16534,166,6252
16536,922,13547
16537,348,14937
16538,2399,3907
16539,320,3757
16540,747,9007
16542,1692,16157
16544,82,29227
16545,75,10707
16546,285,822
16547,1468,24397
16548,2133,957
16549,278,2947
16551,691,20432
16552,698,12722
16553,2532,19202
16554,789,1442
16555,712,112
16556,1244,3897
16557,82,11632
16558,670,18367
16559,110,1052
16560,558,4372
16563,1440,12507
16565,1230,17657
16566,320,20967
16567,481,17947
16568,2441,11017
16569,698,21502
16570,3211,11167
16571,1055,9557
16572,19,6567
16573,712,2087
16574,2035,3642
16576,292,4692
16577,75,25752
16578,1860,1202
16580,208,2182
16581,3792,2992
16582,901,12502
16583,572,11932
16584,2854,952
16586,1237,24177
16587,75,18772
16588,61,2217
16590,404,9117
16591,299,19732
16592,2371,3527
16594,481,7567
16595,866,1217
16597,537,5442
16598,1804,21677
16599,978,847
16600,12,3557
16601,173,2202
16602,1629,1232
16603,838,822
16604,75,10447
16605,1657,7462
16606,3302,16502
16607,1566,3242
16608,908,29147
16610,754,942
16612,1146,10342
16613,75,10572
16614,26,2302
16615,1587,10617
16616,3309,27387
16617,782,20182
16618,1307,5967
16619,3169,2362
16620,747,2132
16621,530,4257
16622,404,4677
16624,677,1397
16625,614,6582
16626,404,32972
16627,964,6707
16628,1769,4147
16629,2287,8042
16630,754,5707
16632,1013,3597
16633,306,7337
16634,635,26207
16635,516,1232
16637,271,312
16638,2434,1427
16640,1419,2987
16641,1125,1367
16642,383,842
16645,3365,15252
16646,1545,15302
16647,1846,13877
16649,425,1257
16650,306,1212
16652,2385,5107
16653,110,5907
16654,866,252
16656,1783,6562
16657,390,6472
16658,922,3612
16659,873,6252
16660,3505,4407
16662,1006,662
16664,992,2312
16665,2301,12012
16666,1685,8457
16667,82,30012
16668,481,1602
16669,3491,28132
16670,3708,4452
16672,530,27887
16673,719,3002
16674,299,657
16675,3946,5777
16677,3617,6952
16678,2315,2032
16679,915,222
16680,2287,1907
16681,320,987
16682,320,16537
16683,1468,34642
16684,3190,8352
16685,3225,10422
16686,3547,20912
16687,75,40067
16689,4345,1887
16690,320,17132
16691,1041,5442
16693,103,11502
16694,3855,2017
16696,2021,1262
16697,187,4522
16699,19,2002
16701,383,5057
16702,810,20392
16704,698,14342
16705,2049,392
16706,1125,11587
16707,3722,8047
16708,894,927
16709,1055,25482
16710,2945,3852
16711,75,32187
16712,614,35327
16713,4597,18287
16714,2315,342
16715,180,4772
16716,82,9777
16719,719,1172
16720,873,5357
16721,495,617
16722,1321,2017
16723,852,1262
16724,222,6922
16725,75,34187
16726,1174,19097
16728,222,10897
16731,82,4867
16732,544,5962
16734,306,3852
16735,19,13877
16736,3876,43457
16738,285,6447
16739,922,5352
16740,299,247
16741,96,21347
16742,82,10942
16743,446,6627
16744,3001,3757
16745,1475,3797
16747,2357,5797
16748,2329,18412
16749,810,8217
16750,82,1867
16751,1769,927
16752,82,39257
16753,446,567
16754,1748,22617
16757,292,692
16758,2294,38667
16759,2448,6352
16760,82,13702
16761,404,24337
16762,376,5327
16763,355,2207
16764,201,5887
16765,299,507
16766,271,10277
16767,2805,417
16768,1104,8387
16771,565,18912
16772,1097,2392
16773,4310,5717
16774,341,182
16775,2294,11512
16778,82,44707
16779,404,3802
16780,194,5807
16781,201,30642
16782,355,3622
16783,2693,2622
16784,285,5052
16786,3022,3592
16787,4065,16447
16788,1468,10182
16789,684,3637
16791,383,5917
16792,82,877
16793,404,8767
16794,75,14232
16795,4310,5747
16796,1895,9432
16797,1153,10812
16800,1741,8287
16801,4352,5002
16802,614,2602
16803,1111,3957
16804,789,3062
16806,278,18627
16807,1174,25057
16811,138,1182
16812,957,1202
16813,173,8647
16816,537,3082
16817,1825,2547
16818,3092,36687
16819,180,592
16820,1153,4382
16821,180,35707
16826,1944,14202
16828,159,7457
16829,1419,1547
16830,1125,5667
16831,418,13977
16832,306,3362
16833,2945,3597
16834,1202,11607
16837,3309,1352
16839,89,10332
16840,873,8217
16841,299,14507
16842,152,4327
16843,537,24092
16845,75,11162
16846,621,657
16847,1223,6662
16848,4317,4487
16854,572,9142
16855,89,24277
16856,1958,1987
16857,3799,342
16859,1636,15442
16861,4072,10807
16862,677,2437
16863,747,8177
16864,4618,29012
16865,271,3517
16866,320,23337
16867,1538,1107
16868,1538,11377
16869,2119,4137
16870,404,18312
16871,467,957
16872,1111,20607
16874,397,8642
16875,873,332
16876,719,5442
16877,3834,18232
16879,2553,2747
16880,2854,1347
16881,831,2992
16882,656,2117
16883,264,1812
16884,75,20417
16885,2126,8042
16886,894,527
16887,3036,34017
16888,1629,2442
16890,61,15757
16891,894,3477
16892,922,3522
16894,243,14737
16896,47,2372
16897,397,422
16898,747,882
16899,2532,10367
16900,4324,4492
16901,404,12432
16903,1440,19542
16904,1958,5812
16905,3393,3077
16906,2553,6032
16907,173,4117
16909,1237,12102
16911,383,10232
16914,2063,2342
16915,2413,5112
16916,1426,8417
16917,397,1547
16918,2133,3242
16920,1426,5817
16921,2770,1507
16922,1202,26887
16923,1391,1462
16924,873,8417
16926,404,12207
16927,12,19342
16928,1629,5057
16931,61,6642
16932,180,44507
16933,894,6562
16934,1874,7227
16936,1916,5442
16937,285,28767
16939,2140,18792
16940,3183,672
16942,481,37677
16944,446,7272
16945,1643,2217
16946,222,14567
16947,341,7457
16948,2084,1702
16950,124,9707
16951,390,6917
16952,446,1127
16954,376,97
16955,306,15457
16956,2189,6692
16959,68,6252
16960,1083,3547
16962,61,40387
16963,2994,3177
16964,530,9412
16965,1853,7062
16966,537,6077
16967,341,7122
16968,3393,2597
16969,3239,4382
16970,2672,8347
16971,3694,3047
16972,1867,5327
16973,397,3322
16974,1426,22877
16975,75,9907
16976,2770,1342
16977,26,1727
16978,873,4527
16979,1300,537
16980,747,3092
16981,145,592
16983,908,4692
16984,82,36447
16985,712,8377
16986,810,3907
16987,712,2542
16988,712,13922
16989,1013,21382
16990,173,3852
16991,1083,3472
16992,2602,2392
16993,2441,34827
16997,2112,9457
16998,1804,237
16999,1776,3622
17000,194,14752
17001,1979,3057
17002,3274,1172
17003,1342,9907
17004,2462,2947
17005,341,3582
17006,1475,4297
17007,12,17167
17010,873,11807
17011,89,2827
17012,1251,12847
17013,12,8727
17014,1328,8067
17015,922,18467
17016,404,16167
17017,404,16507
17018,89,23237
17019,264,16627
17020,1398,9402
17022,572,18167
17023,4170,11107
17024,1125,24182
17025,3925,5682
17027,3400,927
17028,404,2137
17029,1440,6127
17031,4219,4447
17032,1006,5387
17033,621,4912
17034,194,11847
17035,1496,41112
17036,4408,1232
17037,1860,12032
17038,236,4537
17040,3316,4862
17041,264,11747
17042,2077,31457
17043,75,412
17045,180,4412
17046,96,4272
17047,530,14287
17048,831,21522
17049,278,8687
17050,670,5297
17051,124,15042
17052,2833,4942
17053,1111,29537
17055,782,1257
17056,383,2692
17060,1545,7367
17061,922,23402
17062,3953,9327
17063,1153,1222
17064,82,337
17065,82,977
17066,264,7902
17067,1048,1262
17068,348,3627
17069,96,3177
17070,117,2362
17071,3505,1172
17072,299,13232
17073,964,18862
17074,2350,21347
17075,1251,1987
17077,4583,12122
17078,4639,3792
17079,1895,312
17080,4247,2182
17081,26,10432
17082,376,202
17084,866,7292
17085,194,3177
17086,789,722
17087,404,2677
17089,1055,8422
17090,2217,4822
17091,698,3677
17092,551,1547
17094,1671,17
17095,1615,9537
17096,313,22972
17097,1713,3847
17098,1797,28702
17100,628,4097
17103,747,5417
17105,3400,857
17106,1496,12837
17108,572,11432
17109,1440,132
17110,292,10182
17111,1195,727
17112,1335,37
17114,1286,27697
17115,922,14102
17116,292,2602
17117,831,33432
17118,824,23252
17119,698,1182
17120,2602,4692
17121,2714,8397
17122,4394,4962
17123,1265,2117
17124,2378,5107
17125,2896,2312
17126,502,17382
17128,2434,6882
17129,2084,1907
17130,82,14382
17134,12,6307
17135,2525,2202
17136,26,8637
17137,873,11232
17138,1041,4357
17139,4149,712
17140,628,11502
17141,733,4082
17142,2742,18177
17143,2553,40867
17145,180,1527
17146,1853,2252
17147,1538,8737
17148,705,3402
17149,698,2312
17150,3540,5222
17151,3589,13977
17152,614,11957
17154,278,252
17157,26,3117
17158,124,18397
17160,1300,21357
17161,110,7057
17162,285,6862
17163,1167,6527
17164,2308,2202
17165,1055,11317
17166,2553,1232
17167,4247,2342
17168,2525,727
17169,369,367
17170,2819,522
17171,1265,4367
17175,4289,16367
17176,684,2122
17177,96,9382
17178,1293,9232
17180,2133,13977
17183,1139,3062
17184,1006,3882
17187,1790,467
17188,3554,17927
17189,2525,11732
17190,845,5112
17191,712,9077
17192,1426,6642
17193,82,36987
17194,1300,10477
17195,922,8047
17196,1041,13907
17197,404,1507
17198,201,7692
17199,1468,537
17200,306,17287
17201,2287,4022
17202,523,3802
17205,1048,14117
17206,2224,6027
17207,2350,10842
17208,747,167
17209,817,9202
17210,4002,2117
17211,3141,832
17212,2021,4077
17213,1363,252
17214,2644,3537
17215,922,5447
17217,285,13072
17218,1426,20212
17219,3379,1917
17220,1244,9487
17221,1734,26787
17223,1363,5327
17224,2903,427
17225,551,9237
17227,845,952
17228,1328,1057
17229,3960,10282
17230,2427,5372
17231,222,4787
17232,1734,527
17233,691,14402
17234,1853,502
17235,2077,5077
17237,3295,6252
17240,3498,1972
17241,355,41412
17243,3554,12542
17244,2245,13712
