movie,income,g1,g2,g3,g4,g5,g6
15042,4015421,Drama,,,,,
15047,3334473,Drama,Thriller,,,,
15052,3907166,Drama,Thriller,,,,
15057,12385227,Drama,,,,,
15062,1075646,Comedy,,,,,
15067,1134846,Action,Comedy,Thriller,,,
15072,13203294,Drama,,,,,
15077,1424490,Action,Drama,,,,
15082,10175095,,,,,,
15087,16912062,Action,Drama,Thriller,,,
15092,3310316,Drama,,,,,
15097,23048787,,,,,,
15102,26851,Comedy,Drama,,,,
15107,4607007,Comedy,Drama,,,,
15112,3607143,Comedy,,,,,
15117,10691364,Drama,,,,,
15122,4501408,Thriller,,,,,
15127,989436,Comedy,,,,,
15132,12751134,Drama,,,,,
15137,4983908,Drama,,,,,
15142,4409596,Drama,,,,,
15147,3885976,Drama,Horror,Thriller,,,
15152,473446,Action,,,,,
15157,2684956,Comedy,,,,,
15162,1772001,Drama,,,,,
15167,9949605,Action,Drama,,,,
15172,12980816,Drama,,,,,
15177,1459004,Comedy,Drama,,,,
15182,4581648,Drama,,,,,
15187,2383837,Drama,,,,,
15192,547315,Action,Horror,Thriller,,,
15197,674431,Comedy,,,,,
15202,5262235,Drama,,,,,
15207,5625481,,,,,,
15212,982790,Action,Comedy,Horror,,,
15217,3069550,Action,Horror,IMAX,,,
15222,121255,Drama,Horror,Thriller,,,
15227,2280858,Drama,,,,,
15232,4341900,Comedy,,,,,
15237,1907464,Comedy,Drama,,,,
15242,12684746,Comedy,Drama,,,,
15247,41771831,Drama,,,,,
15252,3756321,Action,,,,,
15257,51876361,Drama,,,,,
15262,4931282,Action,Thriller,,,,
15267,5097534,Drama,,,,,
15272,5422240,Action,Drama,Western,,,
15277,3277039,Horror,,,,,
15282,3017560,Action,Drama,,,,
15287,673471,Comedy,,,,,
15292,6717074,Comedy,Drama,,,,
15297,3559408,Comedy,Drama,,,,
15302,2628135,Action,Thriller,,,,
15307,798855,Action,Thriller,,,,
15312,1020132,Action,,,,,
15317,29429037,Comedy,Western,,,,
15322,1138106,,,,,,
15327,565212,Comedy,Horror,,,,
15332,2551450,,,,,,
15337,2660008,Comedy,,,,,
15342,3316061,Drama,,,,,
15347,2139696,Comedy,Drama,,,,
15352,11904664,Drama,,,,,
15357,9850794,Comedy,,,,,
15362,2432542,Thriller,IMAX,,,,
15367,17810831,Comedy,Drama,,,,
15372,2437360,Comedy,,,,,
15377,94871393,Drama,,,,,
15382,2531054,Horror,,,,,
15387,1960650,Comedy,Drama,,,,
15392,418120,Action,Thriller,IMAX,,,
15397,1046310,Thriller,,,,,
15402,2506415,Action,,,,,
15407,7898167,,,,,,
15412,8524146,Drama,,,,,
15417,625739,Comedy,Drama,,,,
15422,1106750,Comedy,Drama,Thriller,,,
15427,5742519,Thriller,,,,,
15432,5373102,Thriller,,,,,
15437,1634087,Action,Thriller,,,,
15442,2282493,Action,Comedy,,,,
15447,1374405,Comedy,,,,,
15452,1668658,Horror,,,,,
15457,8914424,Comedy,,,,,
15462,3711257,Comedy,,,,,
15467,537628,Comedy,,,,,
15472,3086598,Horror,Thriller,,,,
15477,93948,Comedy,,,,,
15482,121681,Action,,,,,
15487,1020732,Drama,,,,,
15492,657768,Comedy,,,,,
15497,4033911,Action,Thriller,,,,
15502,606128,Comedy,,,,,
15507,4904813,Comedy,Drama,,,,
15512,1772755,Comedy,Drama,Thriller,,,
15517,4412758,Comedy,Drama,,,,
15522,190229,Action,Drama,Thriller,,,
15527,924528,Action,Comedy,Thriller,,,
15532,282210,Drama,Thriller,,,,
15537,15919600,Drama,,,,,
15542,13312071,,,,,,
15547,2116856,Comedy,,,,,
15552,530164,Action,Drama,,,,
15557,6545777,Drama,,,,,
15562,3409632,Drama,Thriller,,,,
15567,5158410,,,,,,
15572,9514293,Drama,,,,,
15577,1139941,Comedy,Drama,,,,
15582,698266,Drama,,,,,
15587,336340,Action,Western,IMAX,,,
15592,4427128,Comedy,,,,,
15597,34788240,Comedy,,,,,
15602,4338430,Drama,,,,,
15607,528092,Action,,,,,
15612,7786463,Action,Comedy,,,,
15617,5217631,Drama,,,,,
15622,2839405,Drama,,,,,
15627,6168261,Drama,,,,,
15632,15948774,Comedy,,,,,
15637,273481,Comedy,,,,,
15642,233082,Drama,,,,,
15647,537159,Comedy,,,,,
15652,20115917,Comedy,Drama,,,,
15657,1429816,Comedy,,,,,
15662,648342,Comedy,,,,,
15667,25193399,Drama,,,,,
15672,7653798,Action,IMAX,,,,
15677,445057,Drama,,,,,
15682,1030934,Drama,,,,,
15687,563832,Comedy,,,,,
15692,9969999,Comedy,,,,,
15697,1253584,Comedy,,,,,
15702,894708,Comedy,Drama,,,,
15707,1153468,Drama,,,,,
15712,2546429,Drama,,,,,
15717,5549880,Drama,,,,,
15722,2570785,Comedy,Drama,,,,
15727,6637402,,,,,,
15732,6894739,Comedy,,,,,
15737,7259900,,,,,,
15742,3885035,Action,Comedy,,,,
15747,86668,Action,Comedy,,,,
15752,1186108,Comedy,,,,,
15757,2079250,Comedy,Drama,,,,
15762,479704,Action,,,,,
15767,844204,Drama,,,,,
15772,10105324,Action,Drama,,,,
15777,7157401,Drama,,,,,
15782,1004867,Action,Comedy,,,,
15787,4103498,Comedy,Drama,,,,
15792,605799,Comedy,,,,,
15797,801785,Action,,,,,
15802,3763628,Drama,,,,,
15807,2540957,Drama,,,,,
15812,256621,Comedy,Drama,,,,
15817,119592,Drama,Thriller,,,,
15822,9394564,Comedy,,,,,
15827,7822461,,,,,,
15832,10798814,,,,,,
15837,5762582,Action,Drama,,,,
15842,4161202,Comedy,Drama,,,,
15847,3210091,Horror,,,,,
15852,8306394,Drama,,,,,
15857,3315248,Drama,,,,,
15862,10762881,Comedy,Drama,,,,
15867,7927814,Comedy,Drama,,,,
15872,853341,Drama,,,,,
15877,463893,Action,,,,,
15882,2604385,Comedy,,,,,
15887,3186267,Drama,,,,,
15892,5127327,Action,Comedy,,,,
15897,1323603,,,,,,
15902,5370323,Comedy,Drama,Thriller,,,
15907,748843,Drama,,,,,
15912,474091,Drama,,,,,
15917,3980478,Action,Drama,Thriller,Western,,
15922,389486,Drama,,,,,
15927,6713647,Drama,,,,,
15932,1185299,Comedy,,,,,
15937,1417603,Comedy,,,,,
15942,10975710,Comedy,,,,,
15947,2731425,Drama,Thriller,,,,
15952,2192435,Comedy,,,,,
15957,8609549,,,,,,
15962,1273269,Comedy,,,,,
15967,129378,Action,,,,,
15972,1951086,Drama,,,,,
15977,380521,Action,Drama,,,,
15982,6344833,Drama,,,,,
15987,12194007,Drama,Thriller,,,,
15992,4704131,Drama,,,,,
15997,1528929,Comedy,,,,,
16002,120735,,,,,,
16007,2792097,Comedy,,,,,
16012,1711328,Drama,Thriller,,,,
16017,3535729,Comedy,Horror,,,,
16022,1923725,Drama,Thriller,,,,
16027,7277191,Drama,,,,,
16032,1857135,Comedy,Drama,,,,
16037,5205231,Comedy,,,,,
16042,416111,Horror,,,,,
16047,4300151,Comedy,Drama,,,,
16052,3731992,Action,Thriller,Western,,,
16057,20259468,Drama,,,,,
16062,5835657,Drama,,,,,
16067,288398,Drama,,,,,
16072,942706,Horror,Thriller,,,,
16077,5787120,Drama,,,,,
16082,1918913,,,,,,
16087,633280,Horror,,,,,
16092,1318004,Comedy,,,,,
16097,1225851,,,,,,
16102,1042903,Drama,,,,,
16107,708046,Comedy,,,,,
16112,4365802,Comedy,,,,,
16117,3672925,Action,Drama,,,,
16122,1135681,Drama,Horror,Thriller,,,
16127,13128438,Drama,Thriller,,,,
16132,6086568,Drama,Thriller,,,,
16137,2491467,Drama,,,,,
16142,4718381,Drama,,,,,
16147,3999975,Drama,,,,,
16152,4177608,Drama,,,,,
16157,4558525,Drama,,,,,
16162,25307061,Comedy,Drama,,,,
16167,474455,Drama,Thriller,,,,
16172,1247569,,,,,,
16177,2277250,Comedy,,,,,
16182,2272440,Drama,,,,,
16187,535351,Comedy,,,,,
16192,19923339,Drama,,,,,
16197,163175,Drama,Thriller,,,,
16202,8821812,Drama,Thriller,,,,
16207,314772,Comedy,Drama,,,,
16212,4948194,Drama,Thriller,,,,
16217,2029638,Comedy,Drama,,,,
16222,1925282,,,,,,
16227,2376315,,,,,,
16232,1567127,Comedy,,,,,
16237,139956,Action,,,,,
16242,33114481,Comedy,,,,,
16247,2623462,Drama,Thriller,,,,
16252,8136573,Comedy,Drama,,,,
16257,2508132,Drama,Thriller,,,,
16262,353835,Horror,,,,,
16267,5535544,Drama,,,,,
16272,3585128,Comedy,Drama,,,,
16277,6535912,Comedy,,,,,
16282,304957,Horror,,,,,
16287,5807599,Comedy,,,,,
16292,5634498,Comedy,,,,,
16297,7587196,Drama,,,,,
16302,752075,Comedy,Horror,IMAX,,,
16307,16739489,Comedy,,,,,
16312,464227,,,,,,
16317,1006049,Comedy,,,,,
16322,6457890,Drama,Thriller,,,,
16327,15046477,Drama,,,,,
16332,27037,Western,,,,,
16337,4802543,Drama,,,,,
16342,8298894,Drama,,,,,
16347,2830320,Comedy,Drama,,,,
16352,963134,Horror,,,,,
16357,586255,Horror,,,,,
16362,9781030,Action,Drama,Thriller,,,
16367,3077075,Comedy,Drama,,,,
16372,3963010,Drama,,,,,
16377,33771948,Drama,,,,,
16382,3448872,Action,Comedy,,,,
16387,21276213,Action,Comedy,,,,
16392,1890678,Action,Comedy,,,,
16397,1822764,Drama,,,,,
16402,6133432,Western,,,,,
16407,2739360,,,,,,
16412,346132,Comedy,,,,,
16417,1121270,Horror,Thriller,,,,
16422,1879885,Comedy,,,,,
16427,12520043,Comedy,,,,,
16432,1779061,,,,,,
16437,1934308,,,,,,
16442,11369767,Drama,,,,,
16447,1317785,Action,Thriller,,,,
16452,568133,Action,Comedy,Thriller,,,
16457,446488,,,,,,
16462,441640,Comedy,Horror,,,,
16467,27828211,Drama,Western,,,,
16472,6573946,Action,Comedy,,,,
16477,5099606,Horror,Thriller,,,,
16482,20930568,,,,,,
16487,2035543,,,,,,
16492,11545938,Drama,,,,,
16497,11692794,Comedy,Drama,,,,
16502,9872909,Action,Comedy,IMAX,,,
16507,257589,Action,,,,,
16512,556258,Horror,Thriller,,,,
16517,6864916,Drama,Thriller,,,,
16522,1999226,Comedy,,,,,
16527,3723939,Comedy,,,,,
16532,7457590,Action,Comedy,Thriller,,,
16537,17491520,Drama,Thriller,,,,
16542,2165593,Action,,,,,
16547,8475147,Action,Comedy,Drama,,,
16552,3456076,Drama,,,,,
16557,895884,Comedy,,,,,
16562,7388290,Drama,,,,,
16567,547846,Comedy,Drama,,,,
16572,674082,Thriller,,,,,
16577,358281,Comedy,,,,,
16582,4453578,Action,Comedy,Thriller,,,
16587,1039962,Comedy,,,,,
16592,404346,,,,,,
16597,1568619,Comedy,,,,,
16602,1079579,Horror,Thriller,,,,
16607,986026,Action,Thriller,,,,
16612,4162235,Drama,Thriller,,,,
16617,802397,Drama,,,,,
16622,4423118,Drama,Horror,Thriller,,,
16627,4996016,Comedy,,,,,
16632,11164046,Drama,,,,,
16637,58704,Action,Drama,,,,
16642,8767067,Drama,,,,,
16647,9146875,,,,,,
16652,3675822,Comedy,,,,,
16657,10247725,Drama,,,,,
16662,1061002,Drama,,,,,
16667,7868192,Comedy,,,,,
16672,2843803,Comedy,,,,,
16677,1622426,Action,Drama,Thriller,,,
16682,950441,Comedy,,,,,
16687,9947774,Action,Drama,,,,
16692,562794,Comedy,,,,,
16697,899715,Comedy,,,,,
16702,14565751,Comedy,,,,,
16707,16764593,Action,,,,,
16712,3470227,Action,Thriller,,,,
16717,889102,Action,Thriller,,,,
16722,575736,Comedy,,,,,
16727,532125,Action,Comedy,Western,,,
16732,1754225,Horror,Thriller,,,,
16737,2802535,Drama,,,,,
16742,61929,Comedy,Drama,,,,
16747,5192037,,,,,,
16752,6318686,Comedy,Drama,,,,
16757,16960785,Comedy,,,,,
16762,2826299,Thriller,,,,,
16767,367000,Comedy,Horror,Thriller,,,
16772,1207095,Comedy,IMAX,,,,
16777,13231504,Comedy,Drama,,,,
16782,4857238,Drama,,,,,
16787,516488,Action,,,,,
16792,1916928,Comedy,,,,,
16797,2003732,Action,Thriller,,,,
16802,2851919,Drama,,,,,
16807,4406161,Comedy,Drama,,,,
16812,3748503,Comedy,Drama,,,,
16817,1976139,Comedy,,,,,
16822,9110523,Drama,,,,,
16827,13629152,Comedy,,,,,
16832,7933790,Action,,,,,
16837,10269952,,,,,,
16842,397069,Action,Drama,Thriller,,,
16847,2647418,Action,,,,,
16852,15104798,,,,,,
16857,6522685,Comedy,Drama,,,,
16862,296776,Horror,Thriller,,,,
16867,6191469,Drama,Horror,Thriller,,,
16872,3320180,Drama,,,,,
16877,13938266,Drama,,,,,
16882,25170254,Comedy,Drama,,,,
16887,1409595,Action,Drama,Horror,Thriller,,
16892,9764098,Western,,,,,
16897,140050,Comedy,,,,,
16902,229701,Comedy,,,,,
16907,4059486,Horror,,,,,
16912,6695649,Comedy,,,,,
16917,427293,Drama,,,,,
16922,9834265,,,,,,
16927,5800498,Comedy,,,,,
16932,17884226,Drama,,,,,
16937,5545720,Comedy,,,,,
16942,594480,Comedy,,,,,
16947,1778219,,,,,,
16952,2891870,Drama,Thriller,,,,
16957,13635130,Action,,,,,
16962,869960,Horror,,,,,
16967,4736417,Comedy,,,,,
16972,2665478,Drama,,,,,
16977,7753003,Comedy,Drama,,,,
16982,490932,Horror,,,,,
16987,575327,Drama,,,,,
16992,10824492,Drama,,,,,
16997,10748842,Comedy,,,,,
17002,1765582,Action,Horror,,,,
17007,423219,Action,Drama,,,,
17012,3179385,Comedy,,,,,
17017,309204,Action,Comedy,,,,
17022,7501110,Comedy,,,,,
17027,1079645,Drama,Thriller,,,,
17032,6667252,Drama,Thriller,,,,
17037,20662597,Action,Comedy,Drama,,,
17042,3011670,Comedy,,,,,
17047,408816,Drama,Horror,Thriller,,,
17052,2458249,Action,,,,,
17057,5978207,Comedy,Drama,,,,
17062,2358776,Action,Thriller,,,,
17067,2305040,Comedy,,,,,
17072,311149,Drama,Thriller,,,,
17077,2443487,,,,,,
17082,3427944,Comedy,,,,,
17087,6826339,Drama,Horror,Thriller,,,
17092,160356,Comedy,,,,,
17097,1813212,Comedy,,,,,
17102,1908882,,,,,,
17107,1991644,Drama,Horror,,,,
17112,1287267,Horror,,,,,
17117,3919418,Horror,Thriller,,,,
17122,20577537,Horror,Thriller,,,,
17127,956448,Comedy,,,,,
17132,11980094,,,,,,
17137,4209960,Comedy,Thriller,,,,
17142,13135357,Drama,,,,,
17147,968000,Comedy,Western,,,,
17152,2565570,Horror,,,,,
17157,6078734,Action,Comedy,,,,
17162,3401711,,,,,,
17167,4147540,Comedy,,,,,
17172,1193714,Horror,Thriller,,,,
17177,4801715,Comedy,Drama,,,,
17182,656150,Comedy,,,,,
17187,11620405,Action,Drama,,,,
17192,1589076,Drama,,,,,
17197,6813304,Action,,,,,
17202,11630917,Drama,,,,,
17207,2613033,Drama,,,,,
17212,2293797,Action,,,,,
17217,732441,Comedy,,,,,
17222,11794220,Comedy,Drama,,,,
17227,874985,Thriller,,,,,
17232,1545441,Action,Drama,,,,
17237,1835193,Drama,Thriller,,,,
17242,4398767,,,,,,
17247,13661013,Comedy,,,,,
17252,3047949,Drama,,,,,
17257,1136524,Drama,,,,,
17262,10072882,,,,,,
17267,10279022,Comedy,,,,,
17272,460520,Action,Comedy,,,,
17277,44980065,Drama,,,,,
17282,2285396,,,,,,
17287,2794556,Horror,,,,,
17292,668912,Thriller,,,,,
17297,2449512,Comedy,,,,,
17302,370455,Drama,,,,,
17307,853563,Comedy,,,,,
17312,176673,Drama,,,,,
17317,2825440,Comedy,Drama,,,,
17322,2359886,Comedy,,,,,
17327,11356607,Comedy,,,,,
17332,3253684,Comedy,,,,,
17337,16985155,Comedy,,,,,
17342,734638,Action,Drama,Thriller,,,
17347,5452826,Action,Drama,Thriller,,,
17352,2181911,Comedy,,,,,
17357,5684606,Drama,,,,,
17362,492057,Horror,Thriller,,,,
17367,4923115,Comedy,Drama,,,,
17372,4626191,Comedy,Drama,,,,
17377,2872207,Comedy,,,,,
17382,6487453,Drama,,,,,
17387,804280,Horror,,,,,
17392,3532143,Action,,,,,
17397,15646526,Drama,,,,,
17402,1066556,Action,,,,,
17407,40539545,Drama,,,,,
17412,553886,Action,Drama,IMAX,,,
17417,1086688,Drama,,,,,
17422,6770786,Drama,Horror,Thriller,,,
17427,8829492,Drama,,,,,
17432,3218085,Drama,,,,,
17437,66359,Comedy,,,,,
17442,2100538,Comedy,,,,,
17447,6967536,Drama,,,,,
17452,8040857,Thriller,,,,,
17457,1691199,Drama,,,,,
17462,2864364,Comedy,,,,,
17467,1461951,Comedy,,,,,
17472,5146827,Comedy,,,,,
17477,1131920,Comedy,Drama,,,,
17482,1718479,Action,Thriller,,,,
17487,9836310,Drama,,,,,
17492,697185,Comedy,,,,,
17497,588670,Comedy,,,,,
17502,4200794,Drama,,,,,
17507,2829055,Action,Horror,Thriller,,,
17512,4016336,Drama,,,,,
17517,9517408,Comedy,Drama,,,,
17522,12433490,Drama,,,,,
17527,141229,Drama,Thriller,,,,
17532,2704614,Comedy,,,,,
17537,320483,Comedy,Drama,,,,
17542,8429666,,,,,,
17547,2276306,Drama,,,,,
17552,1214105,Comedy,,,,,
17557,376682,Drama,Thriller,,,,
17562,5138576,Comedy,Drama,,,,
17567,4478666,,,,,,
17572,2025051,Drama,,,,,
17577,2819298,Drama,Horror,Thriller,,,
17582,19222552,Comedy,,,,,
17587,632928,Action,Comedy,,,,
17592,6390036,Drama,,,,,
17597,517816,Comedy,Drama,,,,
17602,9874763,Drama,Thriller,,,,
17607,1312084,Comedy,,,,,
17612,230769,Horror,Thriller,,,,
17617,7627149,Action,,,,,
17622,60741,Drama,,,,,
17627,2494576,Drama,,,,,
17632,731121,Drama,Thriller,,,,
17637,1549637,Action,Thriller,,,,
17642,30642208,Action,Drama,,,,
17647,273977,Comedy,IMAX,,,,
17652,3484949,Drama,,,,,
17657,710387,Drama,,,,,
17662,5807498,Action,Comedy,,,,
17667,2683751,Comedy,,,,,
17672,8091742,Comedy,Drama,,,,
17677,311201,Comedy,,,,,
17682,1116444,Action,,,,,
17687,271158,Action,Drama,,,,
17692,453607,Action,Horror,IMAX,,,
17697,6781497,Drama,,,,,
17702,2512214,,,,,,
17707,1185502,Comedy,Drama,,,,
17712,7416924,Drama,,,,,
17717,14236252,Drama,,,,,
17722,220382,Comedy,,,,,
17727,8044093,Drama,,,,,
17732,2598540,Drama,,,,,
17737,1434749,Comedy,Drama,,,,
17742,5829010,Action,Comedy,,,,
17747,2619641,Drama,,,,,
17752,11348468,Horror,,,,,
17757,5000759,Action,Comedy,,,,
17762,2552267,Comedy,,,,,
17767,6033907,Drama,,,,,
17772,5390490,Drama,,,,,
17777,5226064,Drama,,,,,
17782,8447790,Comedy,Drama,,,,
17787,3083708,Comedy,Drama,,,,
17792,1026140,Action,Drama,,,,
17797,69583,Comedy,,,,,
17802,3580645,Thriller,,,,,
17807,1233197,Drama,,,,,
17812,740434,Action,,,,,
17817,622017,Thriller,,,,,
17822,6807310,Drama,,,,,
17827,16316661,Comedy,Drama,,,,
17832,11857521,Drama,,,,,
17837,16743229,Action,Drama,,,,
17842,1398221,Comedy,,,,,
17847,4141576,Drama,,,,,
17852,11974895,Drama,,,,,
17857,21931447,Drama,,,,,
17862,886946,Action,Drama,Thriller,,,
17867,6042105,Thriller,,,,,
17872,5117359,Comedy,Drama,,,,
17877,63170,Drama,,,,,
17882,1747784,,,,,,
17887,6844396,Comedy,Drama,,,,
17892,4105908,Horror,Thriller,,,,
17897,9158085,Action,Thriller,,,,
17902,2761881,Drama,,,,,
17907,7512726,Drama,,,,,
17912,1824826,Comedy,Drama,,,,
17917,7876748,Drama,,,,,
17922,2004385,Horror,Thriller,,,,
17927,1278039,Action,Drama,,,,
17932,2269405,Horror,Thriller,,,,
17937,10763745,,,,,,
17942,12864236,Drama,,,,,
17947,222485,Action,,,,,
17952,336773,Action,,,,,
17957,2363447,,,,,,
17962,8042614,Drama,,,,,
17967,174065,Comedy,,,,,
17972,79580639,Drama,,,,,
17977,1080926,Drama,,,,,
17982,20818325,,,,,,
17987,392380,Horror,Thriller,,,,
17992,2030128,Drama,,,,,
17997,5049026,Action,Thriller,,,,
18002,7959024,Action,Drama,Thriller,,,
18007,2688981,Drama,,,,,
18012,11391954,Drama,,,,,
18017,61767245,Drama,,,,,
18022,1143127,Action,,,,,
18027,16484309,Drama,,,,,
18032,1131618,Comedy,,,,,
18037,2919309,Action,Thriller,,,,
18042,1159662,Comedy,,,,,
18047,10397789,Drama,,,,,
18052,6456280,Comedy,Drama,,,,
18057,14822055,,,,,,
18062,39798696,,,,,,
18067,8432919,Drama,,,,,
18072,1554620,,,,,,
18077,6970703,Drama,,,,,
18082,560358,Drama,Thriller,,,,
18087,6685557,,,,,,
18092,3222011,Comedy,,,,,
18097,4389828,Comedy,,,,,
18102,39457450,Drama,,,,,
18107,810843,Thriller,,,,,
18112,17986590,Drama,,,,,
18117,2035910,Comedy,Horror,,,,
18122,83105267,Comedy,Drama,,,,
18127,1485455,Comedy,,,,,
18132,1056956,Action,Thriller,,,,
18137,6909548,Drama,,,,,
18142,3683151,,,,,,
18147,2253408,Action,,,,,
18152,9244341,,,,,,
18157,6052673,Drama,Thriller,,,,
18162,56541677,Comedy,,,,,
18167,4008640,Comedy,,,,,
18172,6238424,Drama,,,,,
18177,7106188,Drama,,,,,
18182,4847786,Drama,,,,,
18187,4522230,Action,Comedy,,,,
18192,936294,Comedy,Drama,,,,
18197,1861783,Drama,,,,,
18202,1825215,Action,Drama,Horror,Thriller,,
18207,181102,Drama,,,,,
18212,5639965,Drama,,,,,
18217,5214768,Drama,,,,,
18222,198950,Action,Comedy,,,,
18227,1642955,Comedy,Drama,,,,
18232,2505188,Comedy,Drama,,,,
18237,40687076,,,,,,
18242,3245954,Thriller,,,,,
18247,2918999,Action,Drama,,,,
18252,3795395,Comedy,Horror,,,,
18257,1046961,Horror,,,,,
18262,8334612,Action,,,,,
18267,4944809,Drama,,,,,
18272,8610817,Drama,,,,,
18277,13990919,Action,Thriller,,,,
18282,447560,Action,Drama,Thriller,,,
18287,2315836,Drama,,,,,
18292,991862,Action,Thriller,,,,
18297,607679,Action,Thriller,,,,
18302,456659,Comedy,Horror,,,,
18307,1286962,Comedy,,,,,
18312,3060335,Comedy,,,,,
18317,349720,Western,,,,,
18322,12890053,Comedy,,,,,
18327,5227499,Drama,,,,,
18332,2125036,Comedy,,,,,
18337,5286056,Thriller,,,,,
18342,17011451,,,,,,
18347,380537,Comedy,Drama,,,,
18352,30191345,Drama,,,,,
18357,2432797,Comedy,Drama,,,,
18362,8156594,Drama,,,,,
18367,5507639,Drama,,,,,
18372,843361,Comedy,,,,,
18377,16191741,Drama,,,,,
18382,4594389,Drama,,,,,
18387,2046066,Action,,,,,
18392,7765749,Action,Comedy,Western,,,
18397,13810530,Action,Drama,Thriller,,,
18402,6374750,Comedy,Drama,,,,
18407,155796,Comedy,Drama,,,,
18412,6704903,,,,,,
18417,7394398,Drama,Horror,Thriller,,,
18422,7371566,Thriller,,,,,
18427,229247,Horror,Thriller,,,,
18432,347995,Action,Thriller,,,,
18437,6239606,Comedy,Drama,,,,
18442,1756536,Comedy,,,,,
18447,893134,Horror,,,,,
18452,3249886,Drama,,,,,
18457,7659347,Comedy,,,,,
18462,10278128,Drama,,,,,
18467,16125973,Drama,,,,,
18472,6307197,Comedy,Drama,,,,
18477,1125463,Comedy,,,,,
18482,2221670,Thriller,,,,,
18487,103486,Comedy,,,,,
18492,29103120,Comedy,,,,,
18497,2065365,,,,,,
18502,38827137,Drama,,,,,
18507,3864716,Drama,Thriller,,,,
18512,3881631,Drama,,,,,
18517,13173999,Drama,,,,,
18522,10507494,Drama,,,,,
18527,4731118,Comedy,Drama,,,,
18532,1757826,Drama,,,,,
18537,4768586,,,,,,
18542,3446688,Action,,,,,
18547,1850853,Drama,Thriller,,,,
18552,143302,Action,Horror,Thriller,,,
18557,5342642,Drama,,,,,
18562,4482385,Comedy,Drama,,,,
18567,14529166,Drama,,,,,
18572,444800,Action,Thriller,,,,
18577,313358,Horror,Thriller,,,,
18582,2700328,Comedy,Drama,,,,
18587,6002025,,,,,,
18592,1227142,Horror,Thriller,,,,
18597,948579,Comedy,,,,,
18602,1592263,Drama,,,,,
18607,38752876,Action,Thriller,,,,
18612,5750498,Comedy,Drama,,,,
18617,26660910,Comedy,Drama,,,,
18622,6446037,Thriller,,,,,
18627,1711544,Comedy,,,,,
18632,2989090,Drama,,,,,
18637,4846339,Drama,,,,,
18642,737055,Comedy,Drama,,,,
18647,4865610,Drama,,,,,
18652,3647435,Drama,,,,,
18657,9569234,Drama,,,,,
18662,1879379,Drama,,,,,
18667,18663001,Comedy,,,,,
18672,1283583,Comedy,,,,,
18677,1220627,Comedy,,,,,
18682,575902,Action,,,,,
18687,2251405,Comedy,,,,,
18692,1983232,Action,Thriller,,,,
18697,4716748,Action,Comedy,,,,
18702,1225800,Comedy,,,,,
18707,11779901,Comedy,,,,,
18712,17632909,,,,,,
18717,1056849,Comedy,,,,,
18722,31279990,,,,,,
18727,6070953,Drama,,,,,
18732,4605066,Comedy,,,,,
18737,1953963,Comedy,,,,,
18742,25034,Drama,,,,,
18747,6417813,Comedy,,,,,
18752,2302697,Comedy,Drama,,,,
18757,3237221,Comedy,,,,,
18762,3049882,Thriller,,,,,
18767,17344675,Comedy,,,,,
18772,668225,Action,Comedy,Drama,Thriller,,
18777,2295597,Horror,,,,,
18782,470374,Action,,,,,
18787,712368,Action,Thriller,,,,
18792,1200962,Action,IMAX,,,,
18797,9499479,Comedy,,,,,
18802,7276226,Comedy,,,,,
18807,3981070,,,,,,
18812,6230327,,,,,,
18817,311281,,,,,,
18822,1975823,Drama,,,,,
18827,5476718,Comedy,Drama,,,,
18832,1599823,Action,,,,,
18837,4853133,Action,,,,,
18842,3049463,,,,,,
18847,10423043,Drama,,,,,
18852,1730393,Horror,Thriller,,,,
18857,8769239,Horror,,,,,
18862,14946873,Action,Drama,IMAX,,,
18867,1368511,Action,Thriller,,,,
18872,8608566,Drama,Thriller,,,,
18877,1962525,Drama,Horror,Thriller,,,
18882,55075695,Drama,,,,,
18887,1762591,Drama,Thriller,,,,
18892,1214699,Drama,,,,,
18897,2587217,Drama,,,,,
18902,1324072,Action,,,,,
18907,3944609,Drama,,,,,
18912,4486135,Drama,,,,,
18917,3590252,Comedy,,,,,
18922,6273914,,,,,,
18927,3689137,Comedy,,,,,
18932,14174919,Drama,,,,,
18937,32797614,Thriller,,,,,
18942,394137,Comedy,,,,,
18947,11582430,Drama,,,,,
18952,6553802,Drama,,,,,
18957,2857079,Drama,Thriller,,,,
18962,812549,,,,,,
18967,8576628,Drama,,,,,
18972,3606155,Comedy,,,,,
18977,534724,Drama,Thriller,,,,
18982,3686429,Comedy,IMAX,,,,
18987,186917,Comedy,,,,,
18992,4963475,Drama,,,,,
18997,9198005,Drama,,,,,
19002,671006,Horror,,,,,
19007,27370,Drama,,,,,
19012,3211412,Action,Thriller,IMAX,,,
19017,6685478,Drama,,,,,
19022,5488359,Horror,Thriller,,,,
19027,8172988,Drama,,,,,
19032,8814505,Comedy,Western,,,,
19037,435402,Comedy,,,,,
19042,9621983,Drama,Western,,,,
19047,9292124,Drama,,,,,
19052,1164024,Comedy,,,,,
19057,742429,Action,,,,,
19062,2307348,Action,,,,,
