,user1,user2,weight
7427,96,224,w
7428,958,704,s
7429,617,834,s
7430,62,375,w
7431,600,560,s
7432,306,1115,w
7433,286,221,s
7434,32,1068,s
7435,878,1417,s
7436,220,321,w
7437,128,250,s
7438,323,88,s
7439,19,1715,w
7440,1713,135,w
7441,1678,711,s
7442,871,1351,w
7443,617,124,s
7444,834,1280,s
7445,621,924,s
7446,514,1398,s
7447,1562,932,w
7448,586,673,s
7449,644,1749,s
7450,555,306,s
7451,1127,322,s
7452,209,242,s
7453,542,204,s
7454,321,472,w
7455,67,236,w
7456,1190,1352,s
7457,234,583,s
7458,678,572,w
7459,642,766,s
7460,1437,341,s
7461,1036,1325,s
7462,38,460,w
7463,787,404,w
7464,1283,598,w
7465,1253,1765,s
7466,9,52,s
7467,228,392,s
7468,1780,1255,w
7469,1783,617,w
7470,19,111,w
7471,494,463,w
7472,1509,224,w
7473,1403,357,s
7474,447,1283,w
7475,191,405,s
7476,32,482,w
7477,72,1039,s
7478,1045,654,s
7479,1282,848,w
7480,368,394,s
7481,317,479,s
7482,144,635,w
7483,105,27,s
7484,1285,32,s
7485,517,438,s
7486,41,389,s
7487,704,1603,s
7488,725,835,s
7489,1647,172,s
7490,361,864,s
7491,770,626,w
7492,1429,1281,s
7493,1638,1633,s
7494,95,319,s
7495,654,224,s
7496,103,1468,s
7497,1189,1665,s
7498,1675,582,s
7499,41,167,w
7500,44,770,s
7501,1365,116,w
7502,1713,1299,w
7503,1189,1554,s
7504,357,1284,w
7505,194,998,w
7506,1648,719,s
7507,1185,583,w
7508,266,663,s
7509,1539,204,s
7510,250,358,s
7511,1336,725,s
7512,1283,334,s
7513,400,81,s
7514,53,953,w
7515,1876,983,w
7516,700,68,s
7517,1056,212,s
7518,779,607,w
7519,871,429,w
7520,430,220,s
7521,19,886,w
7522,3,285,w
7523,41,978,s
7524,1343,1283,w
7525,307,1183,s
7526,19,1299,w
7527,400,895,s
7528,1034,938,s
7529,783,1705,w
7530,95,1840,w
7531,840,317,s
7532,32,1386,w
7533,1749,1734,w
7534,1284,578,s
7535,1508,1184,s
7536,32,1497,w
7537,1215,1083,s
7538,281,302,s
7539,638,68,s
7540,250,909,w
7541,1079,1624,s
7542,606,1510,s
7543,1052,708,s
7544,586,626,s
7545,1727,1069,s
7546,492,1105,w
7547,846,128,w
7548,90,1072,w
7549,523,111,w
7550,372,527,s
7551,615,509,w
7552,447,95,s
7553,1165,621,w
7554,161,162,s
7555,323,1073,s
7556,145,1033,s
7557,878,1637,s
7558,1199,1049,w
7559,1899,713,w
7560,266,367,w
7561,967,549,s
7562,32,773,w
7563,915,886,w
7564,128,324,s
7565,42,502,s
7566,1136,739,s
7567,600,1332,w
7568,726,308,s
7569,48,683,s
7570,714,1284,s
7571,713,687,s
7572,697,50,s
7573,1657,1624,s
7574,497,52,s
7575,830,502,w
7576,84,901,w
7577,1893,1840,w
7578,928,362,s
7579,19,139,w
7580,204,181,s
7581,1406,1184,s
7582,651,638,s
7583,321,119,s
7584,1189,1282,s
7585,105,712,w
7586,12,1068,s
7587,986,835,s
7588,792,131,s
7589,1539,576,w
7590,560,1216,w
7591,32,125,w
7592,696,212,w
7593,700,1253,w
7594,681,1792,w
7595,41,481,w
7596,1436,144,s
7597,377,313,s
7598,34,1130,s
7599,1686,1796,s
7600,770,598,w
7601,74,379,s
7602,1431,431,s
7603,189,1742,w
7604,335,368,s
7605,652,534,w
7606,523,870,s
7607,105,1147,w
7608,1,652,s
7609,19,583,s
7610,277,567,w
7611,758,48,s
7612,481,452,w
7613,523,328,w
7614,249,96,w
7615,103,1585,s
7616,1339,1417,w
7617,535,440,w
7618,591,711,s
7619,1598,984,s
7620,266,651,w
7621,1556,598,w
7622,1285,393,s
7623,605,308,s
7624,1713,1313,s
7625,1236,394,w
7626,1878,1865,w
7627,409,149,s
7628,1248,817,s
7629,296,781,s
7630,614,445,s
7631,409,50,s
7632,249,819,w
7633,214,815,w
7634,1087,1270,w
7635,1463,1383,w
7636,714,495,s
7637,1509,1440,s
7638,377,1283,w
7639,1350,1185,s
7640,983,985,s
7641,560,840,w
7642,392,1054,s
7643,12,479,w
7644,400,816,w
7645,456,209,w
7646,439,952,s
7647,944,70,s
7648,621,834,s
7649,713,271,s
7650,327,1255,w
7651,176,175,w
7652,1009,1585,w
7653,9,1781,s
7654,1190,1281,w
7655,323,161,s
7656,1069,252,s
7657,739,745,w
7658,356,63,w
7659,67,164,w
7660,1789,36,s
7661,161,63,s
7662,713,762,s
7663,1713,1733,s
7664,1502,1269,w
7665,313,228,w
7666,431,299,s
7667,482,283,w
7668,834,862,w
7669,67,1403,s
7670,1136,950,w
7671,1332,1752,w
7672,994,536,s
7673,44,1271,w
7674,1052,1260,w
7675,242,325,s
7676,9,76,s
7677,194,80,s
7678,1211,1377,s
7679,252,350,w
7680,1214,372,s
7681,9,1839,s
7682,590,654,w
7683,673,422,s
7684,357,1208,w
7685,431,402,s
7686,342,843,s
7687,1783,710,s
7688,1105,475,s
7689,1023,1402,s
7690,631,115,w
7691,728,402,w
7692,36,625,s
7693,19,389,w
7694,277,1093,w
7695,1270,832,s
7696,1281,101,w
7697,1283,603,s
7698,350,480,w
7699,460,608,s
7700,191,1060,s
7701,762,992,s
7702,193,315,w
7703,105,1111,w
7704,400,251,w
7705,1783,405,w
7706,131,125,s
7707,1668,809,s
7708,1000,1040,s
7709,242,638,s
7710,1854,224,s
7711,1184,1550,w
7712,741,1255,s
7713,667,204,s
7714,1217,1841,w
7715,409,236,w
7716,942,454,s
7717,266,687,w
7718,468,329,s
7719,19,1133,w
7720,36,155,w
7721,283,628,w
7722,250,513,s
7723,69,75,s
7724,1127,1796,s
7725,12,1121,w
7726,1811,525,s
7727,642,36,s
7728,456,495,s
7729,801,313,s
7730,1142,963,w
7731,339,314,w
7732,1598,654,s
7733,129,8,w
7734,239,349,s
7735,323,1006,s
7736,430,598,w
7737,713,346,w
7738,400,613,w
7739,713,1476,w
7740,3,640,s
7741,1127,123,w
7742,249,1111,s
7743,1572,1712,s
7744,105,42,s
7745,1195,1167,s
7746,423,392,s
7747,688,103,s
7748,817,325,s
7749,398,834,w
7750,620,1294,w
7751,770,315,s
7752,1260,1042,s
7753,62,266,s
7754,431,626,s
7755,415,1433,w
7756,509,698,w
7757,241,260,s
7758,1899,657,w
7759,9,142,s
7760,372,758,s
7761,544,1273,w
7762,1522,859,s
7763,323,298,s
7764,34,843,s
7765,1487,1226,w
7766,254,758,s
7767,1522,1616,s
7768,800,766,s
7769,34,698,w
7770,1127,1284,s
7771,1050,1454,w
7772,167,1758,s
7773,103,1060,s
7774,949,260,s
7775,697,475,s
7776,368,367,s
7777,233,1013,s
7778,1588,517,s
7779,1018,281,w
7780,319,540,w
7781,325,607,s
7782,805,325,w
7783,199,58,s
7784,3,1419,w
7785,99,126,w
7786,1185,495,s
7787,1114,63,w
7788,302,449,s
7789,639,632,s
7790,361,773,w
7791,199,971,s
7792,1786,1517,s
7793,222,120,s
7794,249,318,s
7795,1113,1553,w
7796,361,788,w
7797,342,561,s
7798,53,642,s
7799,792,824,s
7800,389,640,s
7801,372,1352,s
7802,949,1068,s
7803,1249,1218,w
7804,701,103,s
7805,1576,1665,s
7806,176,638,s
7807,288,620,s
7808,199,638,w
7809,679,688,w
7810,258,76,s
7811,1236,339,s
7812,776,401,s
7813,1185,314,s
7814,871,392,s
7815,781,96,w
7816,1283,482,w
7817,3,288,w
7818,1402,950,s
7819,770,1302,w
7820,1334,1255,s
7821,325,437,s
7822,400,788,w
7823,172,296,s
7824,728,712,s
7825,103,192,w
7826,308,538,w
7827,1283,128,s
7828,400,675,w
7829,44,242,s
7830,617,688,w
7831,53,1615,w
7832,1756,1403,s
7833,1263,713,s
7834,710,699,s
7835,569,949,s
7836,309,754,w
7837,326,688,s
7838,44,129,s
7839,714,639,s
7840,67,288,s
7841,41,1039,w
7842,1543,536,s
7843,1488,1724,s
7844,1836,1362,s
7845,372,389,s
7846,101,193,s
7847,841,1446,s
7848,969,1401,s
7849,1667,1118,s
7850,586,607,s
7851,646,1021,s
7852,498,495,s
7853,871,1350,s
7854,600,847,s
7855,1598,1227,s
7856,1543,318,s
7857,440,460,w
7858,42,640,s
7859,1596,808,w
7860,66,282,s
7861,105,288,s
7862,713,545,s
7863,1713,1724,s
7864,1876,1880,w
7865,316,726,s
7866,725,638,s
7867,3,1208,w
7868,557,513,w
7869,542,495,s
7870,856,626,s
7871,263,762,s
7872,431,372,s
7873,1543,109,s
7874,1379,638,w
7875,1627,1136,w
7876,1008,1004,s
7877,41,379,w
7878,294,103,s
7879,834,168,s
7880,1042,389,s
7881,601,851,s
7882,203,475,s
7883,6,1174,w
7884,1402,423,s
7885,431,59,w
7886,277,673,s
7887,342,1417,s
7888,308,549,s
7889,38,378,s
7890,41,166,s
7891,1253,605,s
7892,1184,60,s
7893,567,753,s
7894,469,598,s
7895,36,879,w
7896,810,626,s
7897,1283,1097,s
7898,9,1489,w
7899,1647,498,w
7900,1253,1343,s
7901,335,34,s
7902,317,1011,w
7903,1190,288,s
7904,1253,1408,s
7905,44,432,s
7906,193,1130,s
7907,1113,277,w
7908,687,302,w
7909,555,964,s
7910,1285,1413,w
7911,545,421,s
7912,41,610,s
7913,704,302,s
7914,1033,1605,w
7915,176,983,s
7916,713,48,s
7917,1283,252,s
7918,1281,1499,s
7919,36,291,w
7920,44,214,s
7921,1059,325,s
7922,1189,714,s
7923,1280,1210,w
7924,915,701,s
7925,1434,732,s
7926,1113,928,s
7927,555,627,w
7928,993,994,s
7929,372,409,w
7930,176,132,w
7931,144,1278,w
7932,1185,840,s
7933,19,1742,w
7934,513,762,s
7935,176,864,s
7936,1214,1236,s
7937,928,542,w
7938,357,476,w
7939,822,1642,s
7940,681,1338,s
7941,704,1141,w
7942,797,849,w
7943,595,624,s
7944,834,712,s
7945,323,341,s
7946,713,733,s
7947,128,325,s
7948,1235,576,w
7949,1579,615,s
7950,323,482,w
7951,638,341,s
7952,1236,1374,w
7953,191,315,w
7954,1539,1342,w
7955,859,325,s
7956,1416,400,s
7957,9,928,s
7958,1594,219,s
7959,303,194,s
7960,12,176,w
7961,627,590,w
7962,41,343,w
7963,704,1585,w
7964,422,212,w
7965,317,482,w
7966,1118,644,s
7967,1285,3,s
7968,994,454,w
7969,540,990,s
7970,1700,1362,w
7971,942,1118,s
7972,51,59,w
7973,325,952,w
7974,770,599,s
7975,542,543,s
7976,155,233,s
7977,1338,1042,s
7978,400,144,s
7979,74,459,s
7980,1358,1381,s
7981,1037,900,s
7982,502,998,w
7983,69,308,s
7984,986,644,w
7985,338,343,s
7986,357,713,w
7987,462,1713,s
7988,302,74,s
7989,308,863,w
7990,95,1649,w
7991,335,6,s
7992,482,598,s
7993,546,835,w
7994,733,144,w
7995,1021,547,s
7996,1598,345,w
7997,400,973,s
7998,758,834,s
7999,345,947,w
8000,309,520,s
8001,44,299,s
8002,1042,1330,w
8003,339,289,w
8004,752,1362,w
8005,400,747,w
8006,423,1665,s
8007,1402,704,w
8008,1038,594,s
8009,1231,1254,w
8010,68,48,w
8011,176,1161,w
8012,552,765,w
8013,42,919,s
8014,224,862,w
8015,687,1681,w
8016,1004,1103,s
8017,569,606,s
8018,431,1111,w
8019,1564,1565,s
8020,555,607,w
8021,596,1153,s
8022,388,590,s
8023,815,993,s
8024,1657,1316,s
8025,30,31,s
8026,32,1856,w
8027,733,964,s
8028,606,1362,s
8029,1624,479,w
8030,9,256,s
8031,172,820,w
8032,176,319,w
8033,105,367,s
8034,50,1496,s
8035,555,545,w
8036,6,439,w
8037,1032,783,s
8038,422,391,s
8039,830,256,w
8040,176,221,w
8041,194,62,s
8042,105,393,w
8043,713,842,s
8044,652,1015,w
8045,309,175,w
8046,119,120,s
8047,212,590,s
8048,1168,1750,s
8049,1178,1051,w
8050,520,321,w
8051,1113,1306,w
8052,105,683,w
8053,1598,735,w
8054,32,1791,s
8055,823,1211,s
8056,259,260,w
8057,317,6,s
8058,834,144,s
8059,263,992,w
8060,325,523,s
8061,276,8,w
8062,1286,704,w
8063,294,830,s
8064,583,124,w
8065,969,1669,s
8066,681,140,w
8067,496,454,s
8068,574,321,s
8069,334,1002,w
8070,357,1291,s
8071,1852,1724,s
8072,701,254,s
8073,365,540,s
8074,1273,475,s
8075,1000,1041,s
8076,652,394,s
8077,209,1072,w
8078,563,97,w
8079,32,983,w
8080,586,386,w
8081,400,11,w
8082,53,847,w
8083,1268,1142,w
8084,538,289,s
8085,41,783,w
8086,1402,32,s
8087,687,128,s
8088,212,224,s
8089,1189,1338,s
8090,69,185,w
8091,605,615,s
8092,19,1132,s
8093,770,204,w
8094,3,199,w
8095,704,72,s
8096,317,571,w
8097,357,638,s
8098,321,754,s
8099,105,1281,w
8100,242,1178,s
8101,713,127,w
8102,619,389,s
8103,249,1236,w
8104,1713,1246,s
8105,1248,194,w
8106,399,396,s
8107,1658,277,w
8108,646,647,w
8109,42,1191,w
8110,871,952,w
8111,105,41,w
8112,1283,1342,w
8113,1234,124,s
8114,1539,1649,s
8115,1386,1580,s
8116,214,500,w
8117,788,67,s
8118,1425,997,s
8119,773,401,s
8120,41,1142,w
8121,518,1536,w
8122,9,316,s
8123,67,242,w
8124,12,689,s
8125,1317,1280,s
8126,1395,32,s
8127,475,841,s
8128,1678,779,w
8129,636,388,s
8130,431,738,w
8131,342,27,s
8132,809,1494,w
8133,1648,1627,s
8134,609,964,s
8135,132,333,w
8136,777,176,s
8137,994,145,s
8138,393,191,s
8139,1406,319,w
8140,1062,1455,w
8141,19,85,w
8142,770,1255,s
8143,1548,482,s
8144,792,339,s
8145,719,1336,w
8146,191,371,s
8147,105,758,w
8148,288,50,s
8149,644,311,w
8150,95,983,s
8151,249,483,s
8152,994,1056,w
8153,995,42,s
8154,652,761,s
8155,400,314,s
8156,517,481,s
8157,277,652,s
8158,1359,1342,s
8159,62,454,s
8160,193,149,s
8161,1543,1312,s
8162,638,1045,s
8163,697,549,s
8164,1339,1234,s
8165,368,221,s
8166,1236,638,s
8167,994,97,s
8168,448,69,w
8169,431,1796,s
8170,638,1124,s
8171,1602,59,w
8172,683,679,s
8173,448,244,s
8174,323,1044,s
8175,679,1095,w
8176,1272,697,w
8177,297,497,w
8178,830,549,s
8179,12,986,s
8180,357,809,s
8181,9,1285,s
8182,1281,683,s
8183,400,902,w
8184,950,1346,s
8185,679,768,s
8186,701,840,s
8187,373,311,s
8188,1598,1597,w
8189,249,1430,w
8190,9,1255,s
8191,323,687,w
8192,343,688,w
8193,400,676,s
8194,1598,327,s
8195,121,191,s
8196,1717,1026,s
8197,393,573,s
8198,1136,341,s
8199,1,32,s
8200,482,332,w
8201,980,598,s
8202,103,417,w
8203,1083,175,w
8204,704,1403,s
8205,871,988,s
8206,379,482,w
8207,431,1039,w
8208,492,835,s
8209,712,758,s
8210,834,626,s
8211,1332,1781,s
8212,1313,1403,s
8213,250,1097,w
8214,586,687,s
8215,254,561,s
8216,683,379,s
8217,1647,1669,s
8218,194,836,s
8219,1281,539,w
8220,146,739,w
8221,42,1505,w
8222,1270,194,s
8223,53,176,s
8224,1619,781,s
8225,539,713,w
8226,596,782,s
8227,423,866,w
8228,105,577,w
8229,214,109,s
8230,713,770,w
8231,74,528,w
8232,1624,1756,s
8233,220,79,w
8234,1472,1489,s
8235,479,27,s
8236,1283,782,w
8237,713,1215,s
8238,1190,1723,s
8239,70,620,s
8240,1783,536,s
8241,317,477,s
8242,9,788,s
8243,337,1415,s
8244,212,757,s
8245,431,85,w
8246,398,134,s
8247,38,409,s
8248,357,1244,w
8249,1236,822,s
8250,400,294,w
8251,713,1185,s
8252,357,802,w
8253,317,191,s
8254,913,88,w
8255,1236,1026,s
8256,636,562,w
8257,42,1561,s
8258,970,128,s
8259,266,661,w
8260,781,50,s
8261,95,1859,s
8262,1383,54,w
8263,1236,368,s
8264,1626,312,s
8265,9,1313,s
8266,638,1340,w
8267,32,654,s
8268,1069,560,w
8269,371,377,s
8270,561,281,s
8271,482,546,w
8272,797,1465,w
8273,817,943,w
8274,514,177,s
8275,36,221,s
8276,679,949,s
8277,1783,1626,s
8278,95,1842,w
8279,42,1482,w
8280,617,514,s
8281,63,912,s
8282,1066,1497,w
8283,586,783,s
8284,144,374,w
8285,474,741,s
8286,42,801,s
8287,594,242,w
8288,41,754,s
8289,25,21,w
8290,42,1117,w
8291,980,544,w
8292,9,1132,s
8293,999,297,s
8294,840,142,s
8295,1140,281,w
8296,1783,1585,s
8297,44,102,s
8298,797,544,s
8299,1183,1703,w
8300,263,132,s
8301,638,74,s
8302,341,1072,s
8303,555,626,s
8304,721,782,s
8305,1328,306,w
8306,263,277,s
8307,447,456,w
8308,306,1228,s
8309,234,391,s
8310,509,799,s
8311,1748,830,s
8312,63,184,w
8313,652,659,w
8314,357,475,s
8315,103,683,s
8316,586,707,w
8317,725,928,s
8318,1387,1535,s
8319,323,340,s
8320,1562,809,s
8321,1136,781,s
8322,44,1406,s
8323,209,365,s
8324,212,964,s
8325,543,640,s
8326,555,62,s
8327,1576,1248,w
8328,176,203,w
8329,687,1185,s
8330,414,607,w
8331,475,1163,w
8332,27,406,w
8333,209,527,s
8334,325,645,s
8335,899,586,w
8336,770,1118,s
8337,1253,781,s
8338,3,731,w
8339,191,536,s
8340,142,244,s
8341,1233,337,w
8342,1598,1136,w
8343,777,315,s
8344,212,376,s
8345,51,58,s
8346,1396,938,s
8347,60,308,s
8348,978,979,s
8349,523,920,w
8350,47,46,w
8351,1189,375,s
8352,105,1145,w
8353,325,840,w
8354,342,638,s
8355,1564,773,w
8356,681,32,s
8357,309,1391,s
8358,1052,1789,s
8359,824,1284,s
8360,105,1034,w
8361,713,482,s
8362,1328,1178,w
8363,705,299,s
8364,266,649,w
8365,249,983,w
8366,876,212,w
8367,36,19,s
8368,3,234,s
8369,95,1648,w
8370,316,355,s
8371,1556,711,s
8372,342,1255,w
8373,1338,1508,s
8374,72,967,s
8375,400,974,w
8376,1269,204,s
8377,41,151,s
8378,277,376,w
8379,357,938,s
8380,249,817,s
8381,638,309,s
8382,345,946,w
8383,306,408,s
8384,12,1831,s
8385,1087,1136,w
8386,792,1283,w
8387,1648,90,w
8388,103,267,s
8389,859,681,s
8390,1004,598,w
8391,1,255,s
8392,609,386,s
8393,1253,1157,w
8394,249,1343,s
8395,728,560,w
8396,1568,1042,s
8397,1619,1644,s
8398,1598,1252,w
8399,44,74,s
8400,598,1377,w
8401,638,102,s
8402,250,943,s
8403,968,78,w
8404,199,1050,s
8405,3,823,s
8406,1332,1342,s
8407,1480,97,s
8408,103,638,s
8409,1373,354,s
8410,586,1072,w
8411,1189,882,w
8412,1644,995,s
8413,523,141,w
8414,1190,1287,s
8415,271,899,s
8416,19,1882,s
8417,1580,518,s
8418,1274,840,w
8419,9,144,s
8420,377,814,w
8421,1657,393,s
8422,493,128,s
8423,704,1217,w
8424,617,340,s
8425,321,311,s
8426,394,429,s
8427,1052,175,w
8428,733,1302,s
8429,204,68,s
8430,908,1354,s
8431,32,1665,w
8432,128,353,s
8433,494,389,s
8434,214,175,s
8435,67,1313,s
8436,249,454,s
8437,981,1021,s
8438,194,449,s
8439,338,319,s
8440,1248,560,w
8441,38,86,s
8442,777,454,s
8443,762,1496,s
8444,32,155,s
8445,9,1651,w
8446,1598,1479,w
8447,166,234,s
8448,294,831,s
8449,377,475,s
8450,105,964,s
8451,144,12,s
8452,423,1026,s
8453,1255,1673,s
8454,1543,1675,s
8455,1686,358,s
8456,950,1093,s
8457,1219,1256,w
8458,1236,714,w
8459,781,233,w
8460,323,1083,s
8461,1543,1719,w
8462,679,654,s
8463,1346,393,s
8464,644,1402,s
8465,12,118,w
8466,1281,1042,s
8467,36,55,w
8468,309,1125,w
8469,277,299,s
8470,542,1069,s
8471,12,8,s
8472,766,283,s
8473,687,481,s
8474,871,68,s
8475,797,1121,s
8476,68,375,s
8477,250,638,s
8478,586,244,s
8479,770,495,s
8480,793,950,s
8481,187,131,w
8482,323,456,w
8483,447,733,s
8484,12,366,s
8485,400,712,s
8486,681,617,s
8487,353,1284,s
8488,576,337,s
8489,263,191,w
8490,1539,177,s
8491,1543,1865,w
8492,128,194,s
8493,44,46,w
8494,317,1534,s
8495,266,112,w
8496,103,525,s
8497,843,1114,w
8498,992,368,s
8499,9,466,s
8500,372,466,s
8501,12,547,w
8502,1523,1420,s
8503,509,711,w
8504,1713,233,s
8505,1381,843,w
8506,1365,1366,w
8507,1539,437,s
8508,809,482,s
8509,309,80,s
8510,1034,311,w
8511,1642,32,s
8512,871,1026,s
8513,483,325,s
8514,214,215,s
8515,50,1100,s
8516,74,874,s
8517,1414,42,s
8518,1181,341,s
8519,539,1072,s
8520,209,437,w
8521,191,237,s
8522,1132,1425,s
8523,1713,1648,w
8524,346,838,w
8525,204,104,w
8526,540,754,s
8527,713,1154,w
8528,1248,1323,w
8529,809,642,s
8530,41,1585,s
8531,874,919,s
8532,1406,1190,w
8533,307,254,s
8534,400,428,s
8535,1270,537,s
8536,277,794,s
8537,1606,843,s
8538,523,706,s
8539,400,315,w
8540,19,419,w
8541,41,63,s
8542,919,332,s
8543,652,585,s
8544,1332,27,s
8545,469,463,s
8546,199,858,s
8547,95,960,w
8548,1598,398,s
8549,62,598,s
8550,640,1072,s
8551,303,840,s
8552,415,1624,s
8553,3,4,w
8554,1321,1224,s
8555,350,365,s
8556,409,349,w
8557,211,233,w
8558,372,1529,w
8559,430,69,w
8560,523,615,s
8561,306,239,w
8562,144,222,w
8563,67,1637,w
8564,1601,1540,w
8565,335,72,s
8566,62,688,w
8567,266,577,w
8568,68,437,w
8569,1189,97,w
8570,3,1461,w
8571,254,408,s
8572,1375,778,w
8573,1487,844,w
8574,1127,1749,w
8575,1072,1189,s
8576,297,513,s
8577,376,6,s
8578,1700,1839,s
8579,103,109,s
8580,1543,1255,s
8581,1899,277,w
8582,1000,701,s
8583,463,293,w
8584,780,41,s
8585,712,719,s
8586,1189,835,s
8587,105,1421,w
8588,220,62,s
8589,1136,342,w
8590,474,689,s
8591,400,564,w
8592,440,513,s
8593,388,737,w
8594,713,372,s
8595,1342,1255,s
8596,400,579,w
8597,41,1463,w
8598,377,1051,w
8599,176,154,w
8600,325,1243,s
8601,42,767,w
8602,26,1176,s
8603,991,1094,s
8604,919,1317,s
8605,12,711,s
8606,1213,1281,s
8607,704,1131,s
8608,1037,311,s
8609,1185,1312,s
8610,103,1334,w
8611,1713,1714,w
8612,456,1624,s
8613,1508,358,w
8614,1244,296,s
8615,103,868,w
8616,753,323,s
8617,1178,586,s
8618,249,1692,w
8619,1000,420,s
8620,1647,468,s
8621,644,389,s
8622,1624,805,w
8623,1110,752,w
8624,277,1320,w
8625,194,406,w
8626,569,194,w
8627,494,445,w
8628,42,194,s
8629,1236,1050,w
8630,1097,884,s
8631,277,830,s
8632,544,511,s
8633,283,69,w
8634,19,447,w
8635,277,687,s
8636,481,332,w
8637,357,1521,w
8638,193,368,s
8639,1045,1026,s
8640,569,1337,s
8641,737,627,w
8642,1340,1326,w
8643,666,689,w
8644,376,377,s
8645,768,1217,w
8646,105,1069,w
8647,266,658,s
8648,800,422,s
8649,430,97,w
8650,1283,654,s
8651,19,1078,s
8652,1136,254,s
8653,830,1426,s
8654,249,152,w
8655,631,633,w
8656,1866,1768,w
8657,9,1312,s
8658,1792,620,s
8659,1046,1014,s
8660,605,350,s
8661,733,393,w
8662,805,780,w
8663,1069,559,s
8664,644,654,s
8665,334,364,s
8666,1332,1255,s
8667,1686,710,s
8668,323,1297,s
8669,36,222,s
8670,704,288,s
8671,357,774,w
8672,1280,1037,w
8673,105,1641,w
8674,823,41,s
8675,1,146,s
8676,1624,1868,s
8677,266,214,w
8678,63,174,s
8679,400,528,w
8680,44,1851,w
8681,540,1104,s
8682,233,42,s
8683,1190,738,s
8684,257,298,s
8685,1052,711,w
8686,712,212,s
8687,266,8,w
8688,582,626,s
8689,309,502,s
8690,919,60,w
8691,357,474,s
8692,809,1406,s
8693,950,353,s
8694,1375,1472,s
8695,593,228,s
8696,599,74,w
8697,1520,1513,s
8698,1539,523,s
8699,811,58,s
8700,1399,1359,s
8701,523,334,s
8702,686,782,s
8703,32,291,s
8704,12,969,s
8705,1189,1181,s
8706,1373,592,s
8707,1332,53,s
8708,1174,547,s
8709,679,67,s
8710,1741,593,w
8711,377,627,w
8712,1598,598,w
8713,19,140,w
8714,770,1196,s
8715,204,176,s
8716,132,149,w
8717,1052,1338,s
8718,673,415,s
8719,32,1749,w
8720,679,161,s
8721,498,548,w
8722,12,1214,s
8723,3,135,s
8724,679,310,w
8725,1713,1737,w
8726,576,1281,w
8727,9,640,s
8728,598,194,s
8729,1668,454,s
8730,1899,1792,w
8731,105,1144,w
8732,1283,753,s
8733,1031,707,s
8734,701,60,s
8735,615,666,w
8736,1000,1003,s
8737,36,56,w
8738,105,1033,s
8739,307,325,w
8740,830,765,s
8741,249,1395,s
8742,266,694,w
8743,1497,1594,s
8744,19,806,w
8745,1899,447,w
8746,19,1181,s
8747,871,466,w
8748,12,101,s
8749,32,683,s
8750,36,99,w
8751,492,1629,w
8752,439,102,w
8753,9,1197,w
8754,392,1315,s
8755,400,862,w
8756,495,831,s
8757,131,734,s
8758,1396,1618,w
8759,234,183,s
8760,1158,1498,w
8761,1876,868,s
8762,834,1074,w
8763,824,816,w
8764,3,681,w
8765,44,75,s
8766,779,56,w
8767,29,697,s
8768,431,773,w
8769,642,784,w
8770,797,1392,w
8771,42,548,s
8772,41,1423,s
8773,546,372,w
8774,638,1014,w
8775,704,1060,w
8776,704,712,s
8777,1671,438,w
8778,447,124,s
8779,398,317,s
8780,878,1540,s
8781,594,283,s
8782,9,151,w
8783,321,389,w
8784,475,1480,w
8785,422,389,s
8786,95,1419,w
8787,67,1538,w
8788,1000,109,s
8789,431,697,s
8790,704,1393,s
8791,687,616,s
8792,546,1644,s
8793,289,449,s
8794,372,1014,w
8795,498,1293,w
8796,1897,187,s
8797,212,703,w
8798,1,161,s
8799,323,640,s
8800,477,1271,s
8801,609,389,s
8802,357,1111,w
8803,1283,975,s
8804,400,464,s
8805,679,474,s
8806,1127,1260,w
8807,1290,1677,s
8808,212,413,s
8809,250,72,s
8810,1113,1436,s
8811,1,132,s
8812,1002,32,s
8813,183,620,w
8814,400,1555,s
8815,1014,30,s
8816,249,144,w
8817,302,138,s
8818,105,1108,w
8819,296,63,s
8820,1281,1345,w
8821,679,649,w
8822,296,974,w
8823,766,482,s
8824,1110,343,w
8825,1405,1373,s
8826,652,283,w
8827,605,277,s
8828,1034,1039,s
8829,1241,277,s
8830,266,573,w
8831,103,72,s
8832,431,1585,w
8833,1,312,s
8834,475,481,w
8835,224,175,s
8836,1113,339,w
8837,687,480,w
8838,619,502,w
8839,72,883,s
8840,144,288,w
8841,400,698,w
8842,143,1042,s
8843,1402,1447,s
8844,1644,124,s
8845,546,583,s
8846,68,135,w
8847,1426,1699,w
8848,53,1281,w
8849,388,408,s
8850,376,824,s
8851,1167,840,s
8852,638,48,s
8853,713,351,s
8854,1079,1644,s
8855,615,1130,w
8856,63,797,s
8857,546,297,w
8858,272,674,w
8859,1406,1744,s
8860,119,538,w
8861,1113,783,s
8862,342,319,s
8863,1468,575,w
8864,9,1558,w
8865,30,392,s
8866,144,1111,s
8867,1402,560,s
8868,830,339,s
8869,704,835,w
8870,392,261,s
8871,105,474,s
8872,1285,389,s
8873,733,712,s
8874,590,371,s
8875,1737,710,w
8876,1399,1335,s
8877,372,864,s
8878,191,236,s
8879,415,1208,w
8880,551,124,s
8881,1416,475,w
8882,3,1262,w
8883,19,451,w
8884,482,263,w
8885,725,697,s
8886,372,919,s
8887,51,294,s
8888,415,841,s
8889,32,1710,w
8890,1619,593,s
